page,eng,twi
14,Erect,Birim/egyina hɔ pintinn
14,Essence,ɛso mfasoɔ
14,Essentially,ɛho hia/ne titiriw no
14,Ether,Ether
14,Evaporate,Tu (Dan suwusiw)
14,Evaporation,Ntuiɛ (Suwusiw dan)
14,Evenly,Pɛyɛpɛ/Pɛrɛɛpɛ
14,Evenness,Pɛyɛpɛ/Pɛ a biribi yɛ
14,Eventually,ɛno akyi
14,Evidence,Adanseɛ
14,Except,Gye sɛ
14,Exception,Da nsow/nea ɛmfa ho
14,excited state,Anigye tebea mu
14,Exert,De ahoɔden yɛ biribi
14,Exhaust,Sa/ma biribi sa
14,Exhibit,Yi kyerɛ (Da adi)
14,Exist,Wɔ hɔ/ pue
14,Expand,Trɛw mu
14,Expansion,Ntrɛwmu
14,Expect,Hwɛ kwan
14,Expel,Yi adi (Tu fi)
14,Experiment,Nhwɛsoɔ
14,Experiment,Sohwɛ
14,Explore,Hwehwɛ
14,Exponent,mmɔho ahyɛnsode
14,Exponential,Exponɛnhyia (Fa mmɔho ahyɛnsode nɔma ho)
14,exponential notation,mmɔho ahyɛnsode nɔma nkyerɛwde
14,Exposure,Da no adi (Adiyi)
14,Express,Da adi
14,Extend,Trɛw
15,External,Deɛ ɛfiri abɔntene (Ennim)
15,external force,Tumi a ɛfiri abɔntene
15,Extrapolation,Akontaabu a nea wonya nni nea wɔhwɛ kwan mu
15,Extreme,Mmorosoɔ
15,Extreme,Ɛboro so
15,Extremely,Mmorosoɔ/Ɔkwan a ɛboro so so
15,Faint,Twa hwe
15,Farad,Farad
15,Farsightedness,Ntumi nhu nneɛma a ɛbɛn
15,Feat,Nea obi atumi ayɛ
15,Fiber,hama teaa
15,fiber optics,Faiba ɔptiks
15,Fiction,Bɔserɛmuka
15,Field,Beaeɛ
15,Filament,Filamɛnte
15,final velocity,Mmirika a ɛtwa toɔ
15,Finger,Nsatea
15,first law of motion,mmirika mu mmara a edi kan
15,first neutron,Niuṭrɔn a edi kan
15,first-order-line,Hyehyeɛ no nnidisoɔ nnidisoɔ
15,Fission,Adewa bi mu mpaepaemu
15,Fixed,Ɛnsesa
15,Flame,Gyaframa
15,Flare,gya a ɛpae gu prɛko pɛ
15,Flatten,Ayɛ tratra
15,Flick,Perɛw
15,flint glass,Ahwehwɛ a ɛyɛ den
15,Float,Tetɛ nsu ani anaa mframa mu
15,Fluid,Nsuonsuo
15,fluorescent lamp,Kanea a ɛtete yerɛwyerɛw
15,Flute,Abɛn
15,Flux,Sɛnea anyinam resen
15,Focal,Nhwɛɛ/nea ani wɔ so
15,focal length,Nhwɛɛ no tentene
15,focal point,Beaeɛ a ɛsɛ sɛ wo hwɛ
15,Focus,Hwɛɛ tee
15,Fog,Huruhurow
15,Force,Tumi
15,force of friction,Tumi a ɛma biribi twitwi
15,Fork,Adinam/Fɔɔke
15,Form,Yɛbea
15,Fraction,Nkyekyɛmu
15,Frame,Nnyinasoɔ/Yɛbea
15,frame of reference,Akwankyerɛ ahorow
15,Framework,Dwumadie nnyinasoɔ
15,Freedom,Ahofadie
16,free-fall,Te hwe
16,freezing point,Beaɛ/pɛnpɛnso a ɛkyene
16,Freon,Frɛon
16,Frequency,Mpɛn dodoɔ
16,Frequently,Hyewhyew/ntɛmntɛm
16,Friction,ntweɛ/adetwi
16,Frictional,ntweɛdeɛ
16,Frictionless,tweɛ biara mma/entwitwi
16,Frozen,Akyene/ayɛ nwini
16,Fundamental,Abɔseɛ/titiriw/mfiase
16,Fur,Nwi
16,Furthermore,Afei nso
16,Fuse,fiusu
16,Gain,Nya
16,Galaxy,Okyininsoromma kuw
16,Galvanometer,afidie a yɛde susu anyinam ahoɔden kumaa akɔneaba
16,Galvanic,anyinam ahoɔdenneɛ
16,galvanic cell,adeɛ a ɛtumi ma anyinam ahoɔden
16,Gamma ray,Gamma ray
16,Gap,Tokuro/ɔkwan
16,Gas,Mframa gya
16,gas law,Mframa gya ho mmara
16,Gaseous,Mframa gya adeɛ
16,Gasoline,Fangoo
16,Gauge,Nsusudeɛ
16,Geiger-Muller tube,Geiger- Muller dorobɛn/durubɛn
16,general theory of relativity,mmara a ɛfa nea wontumi nsi pi wɔ mu ho
16,Generate,Yɛ
16,Germanium,Germanium
16,Giga,Giga
16,Give,Fa ma
16,Glance,Fa w’ani hwɛ mu
16,Glass,Ahwehwɛ
16,Glider,Obi a ɔde adwinnade tu kɔ wim
16,Gluon,Gluon
16,Gold,Sika kɔkɔɔ
16,Govern,Di so
16,Gradual,Nkakrankakra
16,Gradually,Nkakrankakra
16,Grain,Aba a wɔdua
16,Grains,Mma a wɔdua
16,Gram,Susu kuruwa (Gram susude)
16,Graph,Graafo/nsesanee mfonin
16,Graphical,graafo adeɛ
16,Grating,nnua a ebiara twa ɔfoforo mu
17,Gravitation,tumi a ɛtwe adee ba fam
17,gravitational field,beaeɛ a tumi a ɛtwe adee ba fam wɔ
17,gravitational force,tumi a ɛtwe adee ba fam
17,gravitation mass,tumi a ɛtwe biribi ba fam mu duru
17,gravitation potential energy,tumi a ɛtwe biribi fam ahoɔden
17,Graviton,gravitɔn
17,Gravity,tumi a ɛtwe biribi ba fam
17,Green,Ahahanmono
17,Green,ahabammono
17,ground state,fam tebea
17,Grounding,fapem
17,Gyroscope,gyirosukɔpu
17,Half-life,Bere a biribi so tew ma ɛka fa
17,Halt,Gyina
17,Halt,gyae
17,Hammer,abɔsobaa
17,Handle,nsa
17,Handle,kura
17,Harmonic,koroyɛ
17,Harmonious,Koroyɛ
17,Haul,twe
17,Headlamp,kanea a yɛde bɔ moma so (anim kanea)
17,Heat,ɔhyew
17,heat effect,hyew so nsunsuansɔ
17,heat engine,afidie a yɛde nane adee
17,heat of fusion,hyew a ɛnane adee
17,heat of vaporization,hyew a ɛma adee fi suwisiw
17,heat pump,afidie a ɛma hyew
17,specific heat,hyew pɔtee
17,Heavy,Mu yɛ duru
17,Hector,hɛkita
17,Hectometer,afidie a yɛde susu hɛkita
17,Height,Tentene
17,Height,sorokɔ
17,Heisenberg uncertainty principle,Heisenberg mmara a ɛfa adwene ntanta ho
17,Helicopter,wiemhyɛn a ɛtumi si asase afanan baabiara
17,Helium,Helium
17,Hence,ɛno nti
17,Hertz,Anibuo biako ntwanho
17,high temperature source,ahoɔhyew a ɛkɔ soro fibea
17,Hiker,obi a ɔnantew kwan tenten de gye n’ani
17,Hilly,mmepɔ mu (mmepɔwmmepɔw)
17,Hockey,hɔki
17,Hollow,deɛ ɛmu dɔ (nea tokuru da mu)
17,Hooke’s law,Hooke mmara
17,Horizontally,ntentenesɔ/kwan a ɛda hɔ so
17,Horn,abɛbɛn
17,Horn,abɛn
17,Huge,ɛso
17,Hull,Nkataho
17,Hull,ɛho
18,Hydraulic,haedrɔleke (nea ehia nsu/ngo de ayɛ adwuma)
18,hydraulic system,haedrɔleke nhyehyɛeɛ
18,Hydrogen,mframa gya (haidrogyen)
18,Hydrodynamics,nsu ahorow akɔneaba
18,Hydrostatics,nsu ahorow su ho adesua
18,Ideal,Deɛ ɛyɛ
18,ideal gas,mframa gya a ɛyɛ
18,ideal gas law,mframa gya a ɛyɛ ho mmara
18,ideal mechanical advantage (IMA),Ideal mechanical advantage (IMA)
18,Ignite,Sɔ gya (kanyan)
18,Ignition,Hyɛ mu kena
18,Illuminance,Kanea a ɛrehyerɛn
18,Illuminate,rehyerɛn
18,illuminated body,nnipadua a ɛrehyerɛn
18,Illumination,sɛ biribi rehyerɛn
18,Illusion,Sunsuma (nsusuwii hunu)
18,Image,mfonin
18,Imagine,de adwene rebu
18,Immerse,hyɛ nsuo mu
18,Immersion,nsuo ase hyɛ
18,immersion heater,afidie a wɔde hyɛ nsu mu ma ɛyɛ hyew
18,Impart,de ma
18,Implication,nsunsuansɔ
18,Impossible,ɛrenyɛ yie
18,Impulse,Nkate
18,Incandescent,ɛrepa gya
18,incandescent lamp,Kanea a ɛpa gya
18,Incident,Biribi a asi
18,Incident pulse,Ntini rebɔ berɛ a biribi asi
18,Incident wave,Asorɔkye rebɔ berɛ a biribi asi
18,Incision,Twa mu mmienu
18,Inclined,Akyea
18,inclined plane,Dua a akyea
18,Incompressible,Ntumi mpua/mmoa
18,Increase,Ma ɛdɔɔso/ɛkɔ soro
18,independent variable,Aba a ɛtumi gyina ne ho so
18,Independence,Fahodie
18,Index of refraction,Indɛse mu rifrakihyen (kanea mmirika wɔ ahun anaa nsu mu)
18,Indicate,Kyerɛ
18,Indication,De rekyerɛ (nea ɛkyerɛ)
18,Individual,Ankorankorɛ
18,Induction,De rehyɛ mu (bere a anyinam rekɔ na ɛsakra de tumi bi ba)
18,inductive reactance,anyinam kwansiw
18,Inelastic,Deɛ ɛnsɔ (nea wontumi ntwe mu)
18,inelastic collision,Deɛ ɛnsɔ nkabomu
19,Inertia,faako tena tumi
19,inertial mass,Nneɛma akuo a ete faako (faako tena tumi dodow)
19,Inexpensive,Boɔ nnyɛ den
19,Inflate,Hu mframa gu mu
19,Influence,Nkɛntɛnsoɔ
19,Initial,Ahyɛaseɛ
19,initial momentum,Nneɛma dodoɔ a ɛrehyɛ aseɛ (mmirika tumi a edi kan)
19,initial velocity,Mmirika a biribi de hyɛ ase
19,inner ear,Aso mu
19,Input,nea ɛkɔ mu/wɔde yɛ
19,Insect,Akoekoeboa
19,Insert,De hyɛ mu
19,Instant,Amonomu/amonom hɔ ara
19,Instantaneous,ba mpofirim
19,instantaneous speed,mpofirim mmirika
19,instantaneous velocity,mpofirim mmirika
19,Instantaneously,Amonomu hɔ ara
19,Instead,Na mmom
19,Instrument,Afidie/adwinnade
19,Insulate,Kata so (Siw kwan)
19,Insulator,Nkatasoɔ/nea esiw kwan
19,Intake,Twe kɔ mu (Adetwe)
19,Integer,Akontaabu mu aba
19,Integrate,Ka bom
19,integrated circuit,Sɛkiutu a aka abom
19,Intensity,Anoɔden/denyɛ
19,Interaction,Nkitahodie
19,Intercept,Si kwan
19,Interfere,Twintwan anan mu
19,Interference,Retwintwan anan mu
19,Intermediate,Ntamgyina
19,Internal,ɛmu
19,internal energy,Ahoɔden a ɛhyɛ biribi mu
19,internal force,Tumi a ɛhyɛ biribi mu
19,Interparticle,Biribi rekɔ so wɔ nneɛma mmienu ntam
19,Interpretation,Kyerɛ aseɛ
19,interrupt (to),Twitware biribi mu
19,Interstellar,Nsoromma ahorow ntam/mu
19,Interval,ɛkwan a ɛda mu
19,Interlock,Mankyere ho (Afiri a ɛmma ɔfoforo nnyɛ adwuma)
19,Invent,Yɛ biribi foforo
19,Inverse,Abirabɔdeɛ
19,inverse variation,Abirabɔdeɛ a ɛgu ahoɔdoɔ
19,Inversely,Abirabɔdeɛ/abirabɔ mu no
19,Invert,Si ne ti ase
19,Investigate,hwehwɛ mu
19,Inward,ɛmu/de kɔ mu
20,Ion,ayɔn (ion)
20,Iridium,Iridium
20,Iron,ayɔn (iron)
20,Iron,dade
20,Irrigate,Bue nsuo (Bu nsu gu)
20,Isolate,Te ne ho (Tew fi ho)
20,isolated system,nhyehyɛɛ a ete/atew ne ho
20,Isotope,Isotopu
20,jet plane,jete wiemuhyɛn
20,Jeweler,Obi a ɔtɔn agudeɛ
20,Joule,"Ahoɔdenneɛ, adwuma anaa ɔhyew nsusuiɛ"
20,Jupiter,Okyininsoromma kɛseɛ pa ara a ɛtɔ so num (Gyupita)
20,Kelvin,Kelvin
20,Kelvin scale,Kelvin nsanie/susudua/susude
20,kidney,Asaaboɔ
20,kilo,Biribi nsusuiɛ (kilo)
20,kilogram,Biribi mu duro (kilogram)
20,kilometer,Kwansini/kilomita
20,kilopascal,Kilo paskaale
20,kilowatt,Kilowaate
20,kilowatt hour,Kilowaate dɔnhwerew
20,kinematics,Afiridwuma a ɛhwɛ sɛdeɛ biribi keka ne ho
20,kinetic energy,Tumi a ɛma biribi keka ne ho
20,kinetic molecular theory,Adwenemusɛm a efa sɛdeɛ nneɛma nketewa keka ne ho
20,kinetic theory,Adwenemusɛm a efa sɛdeɛ biribi keka ne ho
20,knapsack,Aboa nwoma baage a wɔde yɛn akyi (Baage a wɔde to akyi)
20,knob,Biribi a ɛte sɛ ɛpɔw
20,krypton,Kreptin
20,laboratory,Beaeɛ a wɔyɛ abɔde mu mpɛnsɛmpɛnsɛmu
20,lack,Nni
20,laser,Yiwan (Nhwehwɛmu kanea afiri)
20,lattice,Lattese
20,launch,Awiaduane
20,law,Mmara
20,law of action and reaction,Mmara a efa anamɔntuo ne deɛ yɛ yɛ de tua obi ka (si a biribi si ne nea efi mu ba ho mmara)
20,law of conservation of momentum,Mmara a efa sɛnea yɛkora mmirika tumi ho
20,lawn,Nhwiren
20,lawn mower,Afidie a yɛde twitwa nhwiren
20,lead,Di kan/ lɛɛde
20,leak,Sosɔ
20,ledge,Lɛɛgye/biribi ano
21,left-hand rule,Nsa bɛnkum ho mmara
21,legend,Anansesɛm
21,length,Tentene
21,lengthen,Twe mu
21,lens,ahwehwɛ aniwa
21,Lenz's Law,Lenz mmara
21,lepton,Lɛptɔn
21,level,Pɛ yɛ (Mpeŋpeŋso)
21,lever,Ntwɛɛ
21,Leyden Jar,Leyden Jar
21,liberate,Ma fahodie
21,librarian,Nhomakorabea so hwɛfoɔ
21,lift,Pagya
21,lift,ma so
21,light,Kanea/mu yɛ hare
21,light wave,Kanea kwan
21,likewise,Saa ara nso na
21,line,Nsaŋhɔ
21,linear,Sa so
21,linear accelerator,Anyinam nnewa a ɛsa so
21,linear equation,akontaabu mu pɛyɛ asɛm
21,liner,Nsamu (po so hyɛn a ɛfa nnipa/ntama a wɔde sɛ ɔfoforo mu)
21,lip,Anofafa
21,liquefy,ma ade dan nsu
21,liquid,Nsuonsuo
21,liter,Lita
21,literally,Traa mu (yɛrefa asɛm no saa a)
21,location,Beaeɛ
21,lodestone,Nkyeneboɔ
21,longitudinal,Ntentenesoo
21,longitudinal wave,Ntentenesoo kwan
21,loudness,Gyegyeegye/ne nnyigyei
21,loudspeaker,Nnyegyeɛ a obi te (kasa afiri)
21,low,Famu/fam
21,low temperature sink,Tɛmperikya a ɛwɔ fam adaka
21,lubricant,Ngo a ɛmma biribi nwe nnaakye
21,lumen,Lumɛn
21,luminous,Adeɛ a ɛtete yerɛwyerɛw
21,luminous flux,anyinam kanea mmirika
21,luminous intensity,yerɛwyerɛw no ano den (kanea anoden)
21,lunar,Lunar/fa ɔsram ho/te sɛ ɔsram
21,lunar module,wimhyɛn a ɛkɔ ɔsram so ba
21,lung,Ahrawa/ahurututu
22,magenta,Ahosuo a ɛyɛɛ kɔkɔɔ pa ara
22,magnet,Twebɔɔ/magnɛti
22,magnetic,Twebɔɔ/wɔ magnɛti tumi
22,magnetic field,Beaeɛ a twebɔɔ di dwuma anaa etumi twe ade
22,magnetic field line,Beaeɛ pɔtee a twebɔɔ di dwuma
22,magnetic flux,Twebɔɔ tumi a ɛde twe nneɛma
22,magnetic induction,Twebɔɔ nhyɛsoɔ (tumi a biribi nya de twe ade fam ho)
22,magnetism,Adane twebɔɔ (magnɛti ho adesua)
22,magnification,ɛredane twebɔɔ (ade a wɔma ɛyɛ kɛse)
22,magnify,Ma ɛyɛ kɛseɛ
22,magnifying glass,Ahwehwɛaniwa a ɛma wohu adeɛ yiye
22,magnitude,Kɛseɛ
22,maintain,kora sɛnea ete
22,malleability,ɛsɔ (sɛnea wotumi dannan biribi fa)
22,manner,Yɛbea
22,manufacture,Nwono/nwene/yɛ
22,mass,ɛmu duru
22,mass defect,Adeɛ mu duru a atɔ kyema
22,mass number,Nɔma a ɛwɔ adeɛ mu duru ho (mass nɔma)
22,mass spectrograph,Adeɛ mu duru ho spɛktrografu (mass afiri)
22,massive,Deɛ ɛmu yɛ duru yie (kɛse paa)
22,mathematical science,Nkonta ho nyansahunu (Akontaabu)
22,mathematically,Nkontaa kwan so
22,mathematician,Obi onnim nkonta (akontaabu mu ɔbenfo)
22,matter,ade/biribi/asɛm
22,matter wave,ade/biribi akɔneaba
22,maximum,Pɔnpɔnsɔɔ
22,mean,Adantam/dodow a wɔhwɛ kwan
22,measurable,Wotumi susuw
22,measurement,Nsusuiɛ
22,mechanical advantage,tumi a afiri yi no adi a wɔde atoto tumi a wɔde hyɛɛ mu ho susude
22,mechanical energy,ahoɔden/tumi a biribi de kɔ
22,mechanical force,tumi a biribi de kɔ
22,mechanical wave,akɔneaba tumi kwan
22,medical,Aduroyɛ (fa aduruyɛ ho)
22,medium,ɔkwan a biribi fa so si
22,mega,Mɛga
22,megahertz,Mɛgahete
22,megawatt,Mɛgawatte
22,melt,Nane
22,melting point,Pɛnpenso a biribi nane
22,membrane,nea ɛsɛ nkwammoa mu
22,mercury,mɛkuri
22,mercury barometer,mɛkuri baromita
23,meson,mɛsɔn
23,metabolism,akwaa ahorow dwumadi
23,metal runner,obi a odi nnade ho gua
23,meteorology,ewiem mu nsakrae ho nhomasua
23,meteoroid,metiorɔid
23,methanol,methanol
23,method,ɔkwan
23,meticulously,Pɛ biribiara fenenkyem (Pɛpɛɛpɛ kwan so)
23,metric system,Metrik nhyehyɛeɛ
23,micro,Deɛ ɛsua paa
23,microfarad,Farad a ɛsua paa
23,microphone,Akasamu
23,microprocessor,Maekroprosɛsa
23,microscope,Afidie a yɛde hwɛ nnoɔma nketewa paa
23,microscopic,nea ɛsua paa
23,microwave,Microwave
23,middle ear,Aso mu tokuru
23,Milky Way Galaxy,Milky Way Okyini nsonomma
23,milli,Milli
23,milliampere,Milliampere
23,millibar,Millibar
23,milligram,Milligram
23,milliliter,Millillita
23,millimeter,Millimita
23,mirage,Sunsuma
23,mirror,Ahwehwɛ
23,mix,Fra
23,mixed,Afra
23,mixture,afrade
23,moderate,ɛhɔ ne hɔ
23,moderator,Ntamgyinafo
23,modification,Nsakrae
23,modify,Sakra mu
23,module,Module/fa a wotumi de ka foforo ho
23,mole,Mole
23,molecule,mɔlikul
23,momenta,tumi a ade a ɛrekɔ wɔ
23,momentum,tumi a ade a ɛrekɔ wɔ
23,motion,Anamɔntuo
23,mouthpiece,Adeɛ a ɛwura nnipa anom
23,mower,Afidie a yɛde dɔ/twa srɛ
23,mud,Atɛkyɛ
23,multiple,Mmɔho
23,multiplication,Mmɔho
23,multiply,bu mmɔho
23,muon=meson,miuɔn=mɛsɔn
23,mutual,su a ɛwɔ ha wɔ ha
24,mutually,Adwenekorɔ
24,mutually,nsedi
24,muzzle,Etuo ano
24,Nano,Nano
24,nanometer,afidie a yɛde susu Nano
24,nanosecond,Nano anibuotɛte
24,naphtha,nafta
24,nasal,fa hwene mu
24,natural,Deɛ ɛfiri abɔdeɛ mu
24,nature of the surface,Sɛdeɛ ɛfam te (Sɛnea anim te)
24,nearsightedness,Nea ɔnhu adeɛ a ɛwɔ akyi
24,negative,Deɛ ɛne biribi bɔ abira
24,negative charge,ilɛktrɔn aboro so
24,neon,Neon
24,net force,tumi a aka
24,neutral,Adantam
24,neutrino,niutrino
24,neutron,niutɔn
24,newton,Newton
24,Newton,Newton
24,Newton's First Law of Motion,Newton mmara a ɛdi kan a ɛfa anamɔntuo ho
24,Newton's Second Law of Motion,Newton mmara a ɛtɔ so mmienu a ɛfa anamɔntuo ho
24,Newton's Third Law of Motion,Newton mmara a ɛtɔ so mmiɛnsa a ɛfa anamɔntuo ho
24,nickel,nikel
24,nitrogen,Nitrogyen
24,nodal,nsensanee ahorow ahyiae
24,nodal line,Nodal nsaneeɛ
24,node,Ahyiaeɛ
24,non perpendicular component,fa a abien no nnhyia
24,non perpendicular component of vector,nsaneɛ pɔtee a ani kyerɛ faako fa a enhyia
24,normal force,Ahoɔden/tumi a ɛyɛ daa de
24,north pole,Atifi fam dua (asase no atifi)
24,North Pole,Atifi fam dua (Asase no atifi)
24,Northern Hemisphere,Atifi fam a wɔakyem mmienu (Asase no atifi fam)
24,northern light,Kanea a ɛfiri atifi fam
24,notation,Nnyinahɔma/nkyerɛwde
24,note,Hyɛ no nsow
24,nuclear,Nuklar/nuklɛ
24,nuclear bombardment,nuklɛ topae a wɔretoto
24,nuclear model,nuklɛ nhwɛsode
24,nuclear potential energy,Nuklɛ ahoɔden/tumi a ebetumi ada adi
24,nuclear reaction,nuklɛ dwumadi
24,nuclei,Nuklei
24,nucleon,nukliɔn
24,nucleus,nuklɔs
24,nuclide,Nuklide
25,numerically,Wɔ nɔma kwan so
25,obey,Tie (yɛ osetie)
25,oboe,Afidie a wɔde dua ayɛ a wɔde bɔ nnwom
25,observable,Biribi a wɔtumi hwɛ/hu
25,observation,Ahwɛeɛ (nea wɔahu)
25,observatory,Beaeɛ a wɔtumi gyina hwɛ soro nneɛma te sɛ nsoroma
25,observe,Sɛ worehwɛ biribi
25,obstacle,akwansideɛ
25,obtain,Nya
25,occupy,rebehye mu/hyɛ mu
25,occur,Resi/si
25,octagon,Kanko a ɛkura nsensaneeɛ nwɔtwe
25,octagonal,Biribi a ɛte sɛ kanko a ɛkura nsensaneeɛ nwɔtwe
25,octave,ɛkwan a ɛda toonu mmienu ntam wɔ nnwom mu
25,Ohm,Ohm
25,Ohm's Law,Ohm mmara
25,opaque,Biribi a wohwɛ ho a wonhunu mu
25,operation,Dwumadie
25,oppose,bɔ gu/ ko tia
25,optical,Biribi a ɛfa ani ho
25,optical density,sɛnea kanea tumi fa biribi mu susude
25,optics,Fa ani ho
25,orbit,ɛlɛtrɔn kwan/kwan
25,organ,Akwaa
25,orientation,Beaeɛ a biribi pue firi
25,origin,abɔseɛ/fibea
25,oscillate,Reto adonko (sesasesa)
25,oscillation,Adonko/nsakrae
25,oscilloscope,Afidie a wɔde susu anyinam ahoɔden/dodow
25,outer ear,Aso
25,outlet,ɔkwan a ɛde pue
25,output,Dwumadie ho nsɛnkyerɛnne (nea efi aba)
25,outward,abɔntene/nea etua ani
25,oval,Biribi a ne yɛbea te sɛ kosua/kesua
25,overall,Nyinaa
25,overload,hyehye boro so
25,overlook,Bu ani gu so
25,overtones,nea ɛnna adi pefee
25,oxygen,Mframa a nnipa home
25,painstakingly,mmɔdenbɔ paa kwan so
25,palm,Nsayam
25,parabola,Parabola
25,parabolic,Nsɛdie (parabola sɛso)
26,parachute,Parahyuutu
26,paraffin,Kresin
26,parallax,Nneɛma mmienu nsa so
26,parallel,ɛsa so
26,parallel connection,Ka bom berɛ ɛsa so
26,parallel force,Tumi a ɛsa no
26,particle,adewa
26,particle accelerator,Afiri a ɛkanyan nnewa
26,Pascal,Pascal
26,Pascal’s Principle,Pascal mmara
26,patch,Tare (biribi fa bi)
26,path,Kwan
26,pavement,Kwan
26,peculiar,Sononko
26,peculiar,soronko
26,peculiarity,Sononko (nea ɛyɛ soronko wɔ ho)
26,pendulum,Adonko
26,performer,ɔyɛfoɔ
26,perimeter,Perimita (ntwaho tenten)
26,period,Berɛ
26,periodic,Berɛ mu
26,permanently,Deɛ ɛwɔ hɔ daa
26,perpendicular,Ahyiaɛ so
26,perpendicular force,Tumi a ɛfa ahyiaɛ so ho
26,perpendicularly,Ahyiaɛ so
26,perspective,Gyinabea
26,perspective,nsusuwii
26,perspiration,Mfifiri teɛ
26,phase,Gyinapɛn
26,phase,ɔfa
26,phenomena,Adeɛ wotumi hu (nsɛm a asisi)
26,phenomenon,Adeɛ wotumi hu (asɛm a asi)
26,philosopher,Nyansapɛni
26,phosphor,fosfɔ
26,phosphorescence,kanea ma a ɔhyew nnka ho
26,photoelectric effect,anyinam a kanea ka ho
26,photoflash,Ateyɛrem
26,photography,Mfonitwa
26,photo resistor,Mfoni anosie
26,photovoltaic,fotofolteki
26,photovoltaic cell,fotofolteki batere
26,physical,Deɛ yɛn ani tua
26,physical phenomena,Deɛ yɛn ani tua na wotumi hunu
26,physicist,Abɔde ne emu tumi ahorow ho ɔbenfo
26,physics,Sɛdeɛ nyansahunu ne ahoɔden di nkitaho ho adesua
26,Pico,Piko
26,Pico farad,Piko farad
26,pier,nnyinasode
26,piezoelectricity,pieso anyinam
26,pig,Prako
27,pigment,Pigmɛnte
27,pile,mmoano
27,pinna,Ahaban nkyɛmu
27,pipe,Dorobɛn
27,pipe,durubɛn
27,pistol,Etusini
27,pistol,atuo ketewa
27,piston,Pistɔn
27,pitch,Piikye
27,pitch,tow biribi
27,pith,nhwiren afifide fa bi
27,pith ball,piti bɔɔl
27,plane mirror,Ahɛhwɛ a ani da hɔ
27,planet,Kyin nsonoma
27,planet,okyinsoromma
27,plasma,Plasma
27,plastic,Rɔba
27,platinum,Platinum
27,plot,Asasewa
27,plot,asase
27,plunge,Tɔ nsuo mu (tow ade hye biribi mu)
27,polarity,Ayɔnkofa a ɛda nneɛma mmienu a ɛnsɛ ntam (pɔsitif ne negetif nsonsonoe)
27,polarized,Ayɔnkofa a abɛda nneɛma mmienu a ɛnsɛ ntam
27,plane polarized,Ayɔnkofa a abɛda wiemhyɛn ntam
27,polarization,ɔkwan a ayɔnkofa bɛda nneɛma mmienu a ɛnsɛ ntam (adewosow wɔ kwan bi so)
27,polarizer,Adeɛ a ɛde ayɔnkofa bɛda nneɛma mmienu a ɛnsɛ ntam
27,pole,Dua
27,pollution,Mframa/nsu sɛe
27,pound,Wɔ/mu duru
27,portion,ɛfa
27,position,Gyinabea
27,positive,Nokware/pɔsitif
27,positive charge,ilɛktrɔn a aboro so
27,positron,Positron
27,possess,Kura/wɔ
27,postulate,asɛmka
27,pot,Kukuo
27,potential,Adeɛ a ɛwɔ hɔ
27,potential energy,Tumi a ɛwɔ hɔ
27,potentiometer,afiri a wɔde susu anyinam tumi akɔneaba
27,pour,Hwie
27,power,Tumi
27,practical,Yɛ adeɛ hwɛ
27,precise,Pɛpɛɛpɛ
27,precisely,Pɛpɛɛpɛ
27,precision,Yɛ adeɛ pɛpɛɛpɛ
27,predict,Hyɛ nkɔm
27,predominate,Di mu tintinmman
27,prefix,Nsianimu
27,preliminary,Ahyɛaseɛ
28,pressure,Hyɛ ne so (nhyɛso)
28,presumably,Susu sɛ (tirimbɔ mu no)
28,prevent,Si kwan
28,prevent,ano
28,previous,Deɛ atwam
28,previously,Deɛ atwam (kan no)
28,primary,Kan
28,primary,abɔseɛ/titiriw
28,primary coil,Coil a ɛdi kan (anyinam sɛkut mu akoade titiriw)
28,primary color,kɔla titiriw
28,primary pigment,Pigmɛntetitiriw
28,principle,Mmara/nnyinasoɛm
28,principal axis,lain a ɛfa nea wɔde hwɛ ade mu
28,principal focus,beaeɛ a ɛsɛ sɛ wohwɛ titiriw
28,principal focal point,beaeɛ a ɛsɛ sɛ wohwɛ titiriw
28,principle of superposition,Mmara a ɛfa ade a wɔde to foforo so ho
28,prism,Prism
28,probability,si a asɛm betumi asi
28,probe,Hwehwɛ mu
28,procedure,ɔkwan
28,process,ɔkwan
28,productivity,ɛso aba (sɛnea ɛso aba fa)
28,programmable,Wotumi de nhyehyɛɛ to ho
28,prohibit,Kame
28,prohibit,si ho kwan
28,project,Dwumadie/ma biribi so
28,projectile,nea wɔto
28,projectile motion,ade a wɔto anamɔntuo
28,propel,Pia
28,property,Agyapadeɛ
28,proportional,Ne no hyia dodow fam
28,proportionality,Ne no hyia (hyia a ehyia dodow fam)
28,proportionality constant,Adeɛ a ɛhyia na ɛnsesa
28,propose,De to dwa
28,proton,Protɔn
28,protractor,protrakta
28,prove,Da mu nokware adi
28,proximity,Ka bom anaa bɛn ho (sɛnea ɛbɛn fa)
28,puck,Anansesɛm/agodi rɔba bɔɔl
28,puddle,Nsuo aɛtae hɔ
28,pull-tab,Ntwɛɛ mmuasoɔ
28,pulley,Ntwɛɛ
28,pulsar,Pɔɔlsa
28,pulse,nnyeso
28,pump,Twe/pɔmp
28,push,Pia
28,putty,Aman/pɔti
28,Pythagorean,Pythagoras de
28,Pythagorean theorem,Pythagoras adwenemusɛm
29,quadrangular,Beaɛɛ a ɛwɔ afanan
29,quality,deɛɛma biribi da nsono
