page,eng,twi
81,Hood,akatatire
81,Hood,akatatsir
81,Hooded,nkataanimu
81,Hoodlum,ɔdwotwafoɔ
81,Hoodwink,sisi
81,Hoodwink,nnaadaa
81,Hooey,nkwaseasεm
81,Hoof,tɔte
81,Hoof,tɔfe
81,Hoof,ntɔtse
81,Hook,ɔkɔtɔkoro
81,Hook,ɔkɔtɔkɔrɔ
81,Hook,ɔkɔtɔkoro
81,Hook,darewa
81,Hook,daawa
81,Hook,nkwaba
81,Hookah,abua
81,Hooker,gyantrani
81,Hooker,tuutuuni
81,Hook-nosed,hwenktsεε
81,Hooky,kɔbɔni
81,Hooky,w'abɔkɔ
81,Hooligan,yε dede
81,Hooligan,ɔsapani
81,Hooligan,sapnayl
81,Hoop,dantaban
81,Hoop,adwumaden a wɔde ma afoforo
81,Hoop,biribi a atwa puduo anaa krukruwa te sε kawa
81,Hooping-cough,nkɔnkɔn
81,Hooray,nnipa teamu ka εbrε anigyeε aba
81,Hoot,huro
81,Hoot,ma nne sɔ kεse
81,Hoot,nyegyeε kεse/su
81,Hooter,abεn
81,Hooter,εnne
81,Hoover,afidie bi a wɔde pra
81,Hop,huruw
81,Hop,huri
81,Hop,huruw
81,Hope,ani da so
81,Hope,enyl da do
81,Hope,anidaso
81,Hope,anidasoɔ
81,Hope,enyidado
81,Hopeless,onni anidasoɔ
81,Hopeless,tebea bone
81,Hopeless,sansani
81,Horde,feku
81,Horde,fekuo
81,Horde,fekuw
81,Horizon,anim-anim
81,Horizon,beae a ewi ne asase hyia
81,Horizon,biribi a ebεsi ntεm
81,Horizon,biribi a εfa wo ho
81,Horizontal,tεtrεε
81,Horizontal,2.tratra
81,Hormone,nsuo a efri obi aho-baa mu
81,Horn,abεn
81,Horn,abεbεn
81,Horn-bill,akyenkyena
81,Homed,mmoa a wɔwɔ abεbεn
81,Hornet,otεsε kotokuradu a ɔbɔ n'ano yε ya
81,Horny,ade denden
81,Horny,obl nkatε sɔre
81,Horoscope,nsoromma mu a wɔ-hwε ka daakye nsεm
81,Horrendous,εyε hu
81,Horrendous,atantannε bi a εyε ahobo
81,Horrible,hu/ehu
81,Horrible,akyldε
81,Horrible,ade bone
81,Horror,ehu
81,Horror,ahude
81,Horror,ahudε
81,Horror,ahobow
81,Hors de combat,opira kεsε
81,Horse,opɔnkɔ
81,Horse-back,ka pɔnkɔ
81,Horse-back,te pɔ nkɔ akyi
81,Horseman,opɔnkɔkafoɔ
81,Horsepower,afidie bi ahɔɔden/tumi
81,Horse-sense,nyansa
81,Horse-trading,adwadie a wɔde nneεma nsesa tuaka
81,Horsey,obi a onim pɔnkɔ ka yε
81,Horticulturalist,"obl a odua nhwiren, nuaba ne nuadewa"
81,Horticulture,afifidε dua ho
82,Hose,ntwontwo
82,Hose,ɔdorobɛn
82,Hose,ododobɛn
82,Hospice,"ayaresabea bi a wɔ kyekyere wɔn a werewuo no were, ɛhwɛ wɔn so"
82,Hospitable,adɔe
82,Hospitable,adɔɛ
82,Hospitable,adɔe
82,Hospital,ayaresabea
82,Host,ofiwura
82,Host,efiewura
82,Host,fiwura
82,Host,ɔdom
82,Host,dom
82,Hostage,obi a nipa bi/ahyehyɛ-deɛ bi akye no ato afiase
82,Hostel,"ahɔhofie a atumfoɔ anaa ɔyɛmyɛfoɔ bi asi ma wɔkɔ tena mu wɔ bere tiaa bi, na’ ɛho ka no sua"
82,Hostile,osidifo
82,Hostile,esidzifo
82,Hostile,ɔnnpɛ obi asɛm/ɔne no nnyɛ adwen
82,Hostile,nitan
82,Hostile,anɛmonyampɛ
82,Hostility,ɔko
82,Hostility,enyitan
82,Hot,ɛhye
82,Hot,hyehyeɛ
82,Hot,hye
82,Hot potch,afumtumfra
82,Hot potch,efuntumfora
82,Hotel,ahɔhodan
82,Hotelier,ahɔhodan-wura
82,Hot flush,obaa a w’atwa bra a ne ho taa yɛ hye
82,Hot-foot,kɔ baabi ntemso ɛne ahɔpre so
82,Hothead,nprewasɛm
82,Hound,ɔkraman a ɔkeka
82,Hound,ɔkraman
82,Hour,dɔnhwerew
82,Hour,dɔnhwere
82,Hour,dɔnhwer
82,House,dan
82,House,ɛdan
82,House,dan
82,House,ofi
82,House,efie
82,House,fie
82,House,abusua
82,House,ebusua
82,Housearrest,mantam obi a onnpue nfiri fie
82,Household,fifo
82,Household,fiefɔ
82,Household,fiefo
82,Household,efie
82,Housekeeper,ɔbarima a wɔfa no ma osiesie fie noa aduane
82,Housewife,obaa-warefoɔ a onnfri fie nnkɔyɛ adwuma
82,Housework,efie adwuma
82,Hovel,osese
82,Hovel,ɔsesɛ
82,Hovel,osese
82,Hover,sensɛn
82,Hover,sensɛn
82,Hover,butubutuw
82,Hover,butubutu
82,Hover,butubutu
82,Hover,butubutuw
82,Hovercraft,kai bi a ɛfa nsuo ani
82,How,sɛnea
82,How,sɛdeɛ
82,How,dɛmbrɛ
82,How,dɛnti
82,How,sɛn
82,How,sɛn
82,How,dɛn
82,How,sɛ
82,Howdah,ɔsono atɛ
82,However,1.de
82,However,deɛ
82,However,dze
82,However,nanso
82,However,naaso
82,However,mmom
82,Howl,po
82,Howl,bobom
82,Howling,nkunimdie kɛseɛ
82,Howling,tɛm
82,Hub,ade a ɛho hia kɛse
82,Hubbub,nnipa pii a wɔyɛ hoo anaa wɔtɛtɛɛm
82,Hubbub,basabasa
82,Hubbub,anigyɛ a wɔda no adi wɔ tebea bi mu
82,Hubby,obaa de fɛre ne kunu
82,Hubcap,dadɛ bi a ɛhyɛ kal kɔ ba mu
82,Hubris,ahantan
82,Hubris,obi akɔnno so kɛse
82,Huckster,obi a ɔtɔn adufudeɛ adɛɛ
82,Huddle,enipa a wɔtena bɛn ho
82,Huddle,tena ponpono woho
82,Hue,nfonin
82,Huffy,abufuo
82,Hug,bam
82,Hug,tɛre
82,Hug,tetar
82,Huge,kokuroo
82,Hulk,obi biribi a ɛsoo na’ emu yɛ du
82,Hullabaloo,yɛ dede wɔ biribi ho
82,Hum,dede a ano wɔ fam a obi kɔ so yɛ te sɛ wowa su
82,Hum,woto nnwom wɔ wɔ tirim brɛ a w’amua w’ano
82,Human,onipa
82,Human,onipa
82,Human,nyimpa
82,Humane,timmɔbɔ
82,Humane,timmɔbɔrɔ
82,Humane,tsimbɔbɔr
82,Humanitarian,dwene afoforo yiedie ho
82,Humanity,adesamma
82,Humanity,adasamba
82,Humanze,ade a wɔyɛ no yie ma no di boa nnipa
82,Humanold,adeɛ bi a ɛwɔ nipa su tesɛ robot
82,Human rights,hokwan a nnipa wɔ
82,Humble,ahobrɛaseɛ
82,Humble,ayemfo
82,Humble,ayemfɔ
82,Humble,ayamfɔ
82,Humble,bɔfofo
82,Humble,bɔbɔfo
82,Humble,bɔbofo
82,Humbleness,ahobrɛaseɛ
82,Humbleness,ayɛmfode
82,Humbleness,ayɛmfodeɛ
82,Humbleness,ayɛmfodze
82,Humbled,obi a w’adi nkuguo
82,Humbug,kasa anaa ntwereɛ a ɛnyɛ nokware
82,Humbug,nnaadaa
82,Humdinger,biribi a ɛyɛ na’ w’ani agye ho
82,Humdrum,enni anika
82,Humid,nwini
82,Humid,nwunu
82,Humid,nwin
82,Humid,fokyee
82,Humidify,nsuo a wɔpete fɔ baabi
82,Humiliate,brɛ ase
82,Humility,ahobrɛase
82,Humility,ahobrɛaseɛ
82,Humility,ahobrɛadze
82,Hummingbird,anomaa ketewa bi a n’ano wa a otumi bɔ n’ataban mu gyina faako kyɛ
82,Humorist,otwerofoɔ a oyi nsɛm kwaɛ
82,Humorous,serew
82,Humorous,sere
82,Humorous,serew
82,Humour,aseresɛm
82,Humour,yi nsɛm kwaɛ
82,Humourless,oniberefoɔ a ɔnnfa nneɛma nni agoro/aseresɛm
82,Hump,afu
82,Hump,efu
82,Hump,bɛpɔ ketewa
82,Hump,adɛ a emu yɛ duru a wosoa brɛ
82,Hunch,ade a obi nhunuɛ nanso ɔgyedie
82,Hunchback,akyakya
82,Hunchback,onipa a ɔyɛ akyakya
82,Hundred,ɔha
82,Hunger,ɔkɔm
82,Hungry,ɔkɔm de wo
82,Hung-up,w’ahaw
82,Hunk,obi a ɔso na’ ɔwɔ ahoɔden
82,hunker,da fam
82,hunt,yɛ ha
82,hunt,yo ha
82,hunt,yɛ ha
82,hunter,ɔbɔmmɔfo
82,hunter,ɔbɔmmɔfoɔ
82,hunter,bɔmbɔfo
82,hurdle,ɛyaw a wofa mu de nya biribi
82,hurdle,ɛban bi a ammirikatufuo huri fa soo
84,Ignoble,apapahwekwa
84,Ignoble,apapahwekwaa
84,Ignoble,paphwekwa
84,Ignominious,animguase
84,Ignominious,animguaseɛ
84,Ignominy,animguaseɛ
84,Ignominy,enyinguase
84,Ignorant,nnnim biribl
84,Ignorant,kwasea a n'ani mmueɛ
84,Ignore,bu ani gu so
84,Ignore,bu enyi gu do
84,Iguana,mampam
84,Ill,yare
84,Ill,bone
84,Ill,bon
84,Illness,oyare
84,Illness,yadeɛ
84,Illness,yarba
84,Ill-assorted,biribi a atom wɔ kŋafoo mu
84,Ill-bred,obi a wosusu sɛ ɔwɔ subanmmɔne
84,Ill-disposed,obi a ɔnntae ne yɔnko bi akyi/onni n'afa/ɔmpeɛ ohu no mmɔbɔ
84,Illegal,mmarato
84,Illegal,mbrato
84,Illegible,wiswislw
84,Illegible,wiswlwsl
84,Illegible,wuslwuslw
84,Illegitimate,mmarato
84,Illegitimate,mbrato
84,Illegitimate-child,mpena ba
84,Illegitimate-child,mpona ba
84,Ill-equipped,blribl di hla
84,Ill-fated,aslane ato blribl
84,Ill-founded,blribl a ennyina nokware so
84,Ill-gotten gains,blribl a wɔnam atorɔ/nnaadaa kwanso anya
84,Ill-health,yadeɛ ha obi bere tenten
84,Illiberal,ayamɔnwenefo
84,Illiberal,ayamɔnwenefoo
84,Illiberal,ayamɔnwenfo
84,Illicit,mmarato
84,Illicit,mbrato
84,Illicit,akyi deɛ
84,Illimitable,bebree
84,Illimitable,beberee
84,Illiteracy,nnipa a wɔntumi ntwerɔ-nkenkan
84,Illiterate,fratamni
84,Illiterate,ɔtomafu-rafo
84,Illiterate,ɔtomaforafoo
84,Illiterate,tamfuranyi
84,Illness,ɔyadeɛ
84,Illness,ntenkyɛm
84,Illness,muyadeɛ
84,Illogical,nneyɛ a nyansa nnim
84,Ill-omened,biribi a ne tiri nnyɛ yie anaa asɛm bɛto no
84,Ill-starred,asɛm bɛto no
84,Ill-tempered,ɔwɔ koko bɔne
84,Ill-timed,ɛnnfata esianse wɔyɛɛ no bere bɔne mu
84,Illtreat,haw
84,Illtreat,haw
84,Illtreatment,ɔhaw
84,Illtreatment,atrimuɔden so
84,Illuminate,sosɔ
84,Illuminate,2.hyerɛn
84,Illumine,sosɔ
84,Illumine,2.hyerɛn
84,Illusion,nnaadaa
84,Illusion,ndaadaa
84,Illusory,anidasoɔ-hunu
84,Illustrate,kyerɛ mu
84,Illustrate,mfantoho a wode kyerɛkyerɛ blribl mu
84,Illustration,mfatoho
84,Illustration,nfonini
84,Illustration,nfonl
84,Illustration,mfonyin
84,Illustration,hwɛsodeɛ
84,Illustrator,nfoninyɛfoo
84,Illustrious,obi a w'agye din
84,Ill-will,ɔtan
84,Ill-wind,"asɛm bi a na anka wɔpɛɛ esɛe, nanso adepa anaa asɛm papa bi afri mu aba"
84,Image,mfonini
84,Image,mfonl
84,Image,mfonyin
84,Image,2.ohonin
84,Imagination,nsusuwil
84,Imagination,nsusuie
84,Imagination,nsusul
84,Imaginary,nsusuie
84,Imaginative,obadwemma
84,Imaginative,badwemba
84,Imagine,susuw
84,Imagine,susu
84,Imagine,susu
84,Imbalance,nneɛma a ɛnnhyehyɛɛ yie
84,Imbecile,abi a wobu no kwasea
84,Imbed,fahye
84,Imbed,sle
84,Imbibe,gye
84,Imbibe,nom
84,Imbroglio,hwanyannyɛ
84,Imbue,donnɔn
84,Imbue,nkuranyɛ
84,Imitate,suasua
84,Imitator,osuasuafoo
84,Immaculate,kronkron
84,Immaculate,kronkron
84,Immaculate,ɛho te
84,Immaculate,ɛyɛ pɛ
84,Immaculate,nfomsoo nni ho
84,Immaterial,blribl a ɛho nhia
84,Immanent,1.mmaa-nyinaa-wɔ
84,Immanent,mbea-nyinaa-wɔ
84,Immanent,2.ntramu
84,Immature,ebun
84,Immature,ebunu
84,Immature,bun
84,Immature,2.enyiniɛ
84,Immature,3.n'adwene mu nnɔ
84,Immeasurable,blribl a ɛso dodo sɛ wobesusuo
84,Immediate,mpremprem
84,Immediately,seselara
84,Immemorial,tete nteredeɛ
84,Immemorial,tsetentserdeɛ
84,Immense,kokuroo
84,Immerse,mem
84,Immerse,2.woho a wode gye biribi mu
84,Immerse,3.dɔ asukɔ
84,Immigrant,otubrafo
84,Immigrant,otubrfoo
84,Immigrant,otubrafo
84,Immigrate,tu bra
84,Immigration,1.nnipa a woba ɔman bl mu
84,Immigration,2.beɛ a wɔhwehwɛ akwantu nkrataa mu
84,Imminent,blribl a ebɛsi ntɛm/nokwarem
84,Immobile,tumeantu
84,Immobile,tumentu
84,Immobile,2.etim faako
84,Immobilize,etim faako
84,Immoderate,adufudepɛ
84,Immoderate,adifuu
84,Immoderate,3.ɛboroso
84,Immodest,onimharefo
84,Immodest,onimuhercfoo
84,Immodest,enyimharfo
84,Immodest,2.hohoa-hoafoo
84,Immodesty,animhare
84,Immodesty,animuɔharɛ
84,Immodesty,enylmhar
84,Immolate,yi mmusu
84,Immolate,yi mmusuo
84,Immolate,yi mbusu
84,Immoral,ahohwie
84,Immoral,ohohwinl
84,Immoral,hohwinyl
84,Immoral,3.bo adwaman
84,Immortal,onniawlel
84,Immortal,onnlawleɛ
84,Immortal,onylewlel
84,Immortal,2.ɛnyɛ pɔrɔ
84,Immortal,owuo nnim
84,Immovable,pintinn
84,Immovable,pintsln
84,Immune,yadeɛ ahobanmmo
84,Immune-system,nnipadua mu nkwaadom bl a ɛkotia nyarewa
84,Immunity,nkwaadom a ɛkotia nyarewa
84,Immunity,2.oplrím
84,Immutable,ɛnsesa da
84,Imp,anansesɛm mu abɔdeɛ bl a oyi nkonyaa
84,Imp,2.nsɛmmɔne
84,Impact,ɛwɔ nkentensoo
84,Impact,2.tuml
84,Impact,otumi
84,Impact,tum
84,Impact,3.ɔbɔ
84,Impact,4.mla
84,Impacted,enntumi nnyinl yie
84,Impair,sɛe
84,Impair,sɛɛ
84,Impair,2.siw ho kwan
84,Impair,si ho kwan
84,Impair,siw ho kwan
85,Impale,bɔ biribi duam
85,Impale,nnadowa a wɔde bɔ biribi fam adeɛ ho
85,Impaired-memory,awerɛfire
85,Impart,ma
85,Impart,fa ma
85,Impart,ka kyerɛ
85,Impartial,pɛyɛ
85,Impartial,pɛpɛ
85,Impartial,pɛpɛr
85,Impartial,ɔnhwɛ nnipa anim
85,Impartial,ɔnnye ademudeɛ
85,Impassable,ɔkwan a ɛnnyɛ na' ɛso fa yɛ den
85,Impasse,tebea a emu yɛ den sɛ wobɛnya nkɔanimu
85,Impassioned,anibere
85,Impassioned,nkatɛ kɛseɛ
85,Impassioned,tumi a wɔde kasa
85,Impassive,obi nkatɛ nna adi
85,Impatient,ahopere
85,Impatient,ahoperɛ
85,Impatient,onni aboterɛ
85,Impatience,ahopere
85,Impatience,ahoper
85,Impeach,toto ano
85,Impeach,bɔ boneho kwaadu
85,Impeccable,frenkyem
85,Impeccable,frenkyemm
85,Impeccable,frenkyemm
85,Impeccable,onni mfomsoɔ
85,Impeccable,onni mfomsoɔ
85,Impecunious,onni sika
85,Impede,si kwan
85,Impede,si kwan
85,Impede,siw kwan
85,Impediment,akwanside
85,Impediment,akwansideɛ
85,Impediment,akwansidze
85,Impedimenta,obi ho nnoɔma a ɛdɔoso a ɔde tu kwan
85,Impel,puapua
85,Impel,kanyan
85,Impel,kanyane
85,Impending,biribi a ɛbesi ntɛm a yɛrehwe kwan
85,Impenetrable,pitipiti
85,Impenetrable,pitipiti
85,Impenetrable,pitipitsi
85,Imperative,ɔhyɛ
85,Imperative,ɛho abehia
85,Imperceptible,ade ketekete bi
85,Imperfect,gow
85,Imperfect,go
85,Imperfect,gow
85,Imperfect,mfomsoɔ wɔ mu
85,Imperfection,biribi a ɛnnyɛ pɛ
85,Imperfection,edi hia
85,Imperfectly,biribi a obi ayɛ a annsɔ ani
85,Imperfectly,adeɛ a annsɔ ani
85,Imperfectly,Imperial-1.aheman bi adeɛ
85,Imperfectly,adeɛ a ɛyɛ fɛ
85,Imperialism,nhyehyɛe a ɛma asikafoo ne atumidifo di ɔman so
85,Imperil,ɔhaw
85,Imperil,de kɔ mmusu mu
85,Imperil,de kɔ mmusuo mu
85,Imperil,dze kɔ mbusu mu
85,Imperious,ohupooni
85,Imperious,hupoonyi
85,Imperious,ɛdwɛ
85,Imperious,ahantan
85,Imperishable,biribi a enntumi nnsɛe anaa ɛnnpepa
85,Impermanence,ɛnnte hɔ daa
85,Impermanence,ɛtumi sesa
85,Impermanent,adeɛ a ɛnni hɔ daa
85,Impermanent,ɛtumi sesa
85,Impermeable,biribi a nsuo nntumi nwura mu
85,Impersonal,tebea bi a ɛma wote nka sɛ wo ho nnhia/woso nni mfasoɔ
85,Impersonal,ɛnntwe adwen nnsl suban anaa obi so
85,Impersonate,wopatu yɛ sɛ obi ɛde daadaa anaa ɛde gye nkurofoo ani
85,Impersonator,ogodifoo a ɔpatu dane ne ho nipa titiriw bi ɛde gye nkrofoo ani
85,Impertinence,anipapasɛm
85,Impertinence,ɛnnyɛɛɛ a obuo nni mu
85,Impertinent,obi a ommu adeɛ
85,Imperturbable,abodam
85,Imperturbable,abodamu
85,Imperturbable,obi a otumi yɛ komm
85,Imperturbable,na'ɔwɔ ahosodie
85,Impervious,pitipiti
85,Impervious,pitsipitsi
85,Impervious,ɛnni wo so tumi
85,Impetuous,ahoohare
85,Impetuous,katirikatiri
85,Impetuous,katsikatsi
85,Impetus,nkurdn
85,Impetus,nkuranee
85,Implety,ɔnnkyerɛ obuo
85,Implety,ommu adeɛ
85,Impinge,to so
85,Impinge,ɛtwɔ wo so nkentɛnsoɔ
85,Implous,busufo
85,Implous,busofoo
85,Implous,busuenyi
85,Implous,ommu adeɛ
85,Impish,opatu yɛ sɛ ommu adeɛ de di agoro
85,Implacable,nitan
85,Implacable,enyitan
85,Implant,tɛw
85,Implant,tɛ
85,Implant,tsɛw
85,Implausible,biribi a wonnye nni ntɛm anaa ɛnntaa ɛnnyɛ nokorɛ
85,Implement,yɛ
85,Implement,yɔ
85,Implement,yɛ
85,Implement,fa nwenehosɛm bi di dwumma
85,Implement,adwumayɔdeɛ
85,Implement,adwumayɛdeɛ
85,Implicate,ka ho
85,Implicate,wode obl fra asɛm bi
85,Implication,biribi mu nokwasɛm
85,Implicit,fann
85,Implicit,kotoo
85,Implore,sɛt
85,Implore,sɛtɛ
85,Imply,kyerɛ sɛ
85,Imply,kyerɛ dɛ
85,Imply,ɛkyerɛ
85,Impolite,anl a ɛnnsɔ adeɛ
85,Impolite,onni obuo
85,Impolite,ɔkwapae
85,Impolite,ɔkwapaɛ
85,Impolite,kwapaa
85,Impolitic,nneyɛɛ a nyansa nni mu na' ɛde ɔhaw bɛba
85,Imponderable,biribia ɛyɛ den sɛ wobɛbu ho akonta
85,Import,nnɛma wɔ kra ba ɔman mu
85,Import,aguade
85,Import,adwadɛ
85,Import,eguadze
85,Import,ase
85,Import,aseɛ
85,Importance,biribi a ehla
85,Important,chohia
85,Important,titiriw
85,Important,titire
85,Important,tsitsir
85,Important,ɛyɛ koraa
85,Importer,adwumakuo
85,Importer,obi a ɔtɔ nnɛma firl amanɔne deba ne man mu bedi dwuma
85,Importunate,ahunahuna
85,Impose,pae
85,Impose,paa
85,Impose,hyɛ so
85,Impose-upon,haw
85,Impose-upon,ha
85,Impose-upon,haw
85,Impose-upon,sisi
85,Imposing,biribi a ne hwɛbea yɛ fɛ anaa ɛyɛ anigyɛ
85,Impossibility,biribi nntumi nnyɛhɔ
85,Impossible,ɛrentumi nnyɛ hɔ
85,Impossible,ɛnntumi nnyɛ hɔ
85,Impossible,ɛdene sɛ ɛbesi
85,Impostor,ɔdaadaafoo
85,Imposture,nnaadaa
85,Imposture,nnaadaa
85,Imposture,ndaadaa
85,Impotent,ahommɛrɛfo
85,Impotent,ahommɛrɛfoo
85,Impotent,ahomberɛwfo
85,Impound,fa mmara kwan so gye obl nnoɔma
85,Impoverish,ohla
85,Impoverish,sɛ
85,Impoverish,sɛɛ
85,Impracticable,biribi a ɛmfata sɛ wɔde di dwuma
85,Impractical,dwumadie bi a nyansa nni mu
85,Impractical,ɛnnyɛ papa
85,Imprecate,di nsew
85,Imprecate,di nseɛ
85,Imprecate,dzi nsew
85,Imprecate,bɔ dua
85,Imprecate,pa/mpaɛma
85,Imprecation,ahisɛm
85,Imprecation,kasa
86,Imprecise,biribi a ɛmu nna ho
86,Imprecise,ennyɛ nokorɛ (nokware)
86,Impregnable,den
86,Impregnable,den
86,Impregnable,dzen
86,Impregnable,obi nntumi nntwi mfa so
86,Impregnate,hyɛ ma
86,Impregnate,nyinsen
86,Impresario,agorohye
86,Impresario,obi a wɔyɛ nslesie ma agodie anaa nnwomtoo
86,Impress,mia
86,Impress,tintim
86,Impress,tintim
86,Impress,tsintsim
86,Impress,wɔ kanyan obuo
86,Impress,woma afoforo ani gye wo ho
86,Impression,nsusule
86,Impression,adwene wɔ biribi ho
86,Impressive,fɛfɛ
86,Impressive,fɛfɛ
86,Impressive,fɛfɛw
86,Impressive,ɛyɛ wo fɛ
86,Impressionable,obi a ɛyɛ mmerɛ sɛ wobɛdaadaa no
86,Impressionable,anaasɛ wobɛnya no so nkentensoo
86,Imprint,adeɛ bi a atɔ wɔ tirim a ɛremfiri ho da
86,Imprint,anaasɛ wo were remfiri da
86,Imprison,bo duam
86,Imprison,da afiase
86,Improbable,biribi a ebla ɛrentumi nnsi
86,Improbable,anaasɛ nokorɛ (nokware) a ɛyɛ no nsi pi
86,Impromtu,mpofirim
86,Impromtu,biribi a wɔ-anyɛ ho nhyɛhyɛɛ na' asle
86,Improper,ɛmfata
86,Improve,yɛ yiye
86,Improve,yɔ yiye
86,Improve,yɛ yiye
86,Improve,ment - nkoso
86,Improve,nkoso
86,Improve,nkodo
86,Improvident,adifuu
86,Improvident,ɔnnwene daakye ho
86,Improvise,de ma ntem
86,Improvise,kenken adeɛ ɛwɔ wo tirim
86,Imprudent,pere ho ntem dodo
86,Impudence,anuɔden
86,Impudence,ani ɛden
86,Incalculable,enni ano
86,Income,dwetire
86,Income,dwetire
86,Income,dwetsir
86,Income tax,adwuma ho too a wɔtua ma aban
86,Incoming,afel na waba/aba
86,Incommunicado,wɔde wo to kuku mu a wɔmma wo nnkasa nkyerɛ obiara
86,Incomparable,adepa/adekɛse ɛ a wɔnnfa biribi nntoto ho
86,Incompatible,nneɛma mmienu a wɔne wɔnho nhyia anaa wonntumi nnyɛ adwuma mmom
86,Incompetent,ɔnnyɛ n'adwuma yie
86,Incomplete,ɛnnwle pɛyɛ
86,Incomplete,ɛtɔ sin
86,Incomplete,gowa
86,Incomplete,4.fa
86,Imcomprehensible,biribi a ɛyɛ den sɛ wobɛte aseɛ
86,Inability,anntumi annyɛ
86,Inability,onni nimdeɛ
86,Inaccessible,ɛmu kyerɛ
86,Inaccessible,ɛho nni kwan
86,Inaccessible,ɛyɛ dene sɛ wobɛkɔ ho
86,Inaccuracy,ennyɛ nokware
86,Inaction,gyae dwumadie
86,Inactive,gyae adwuma yɛ
86,Inadequate,ɛnnooso/enni mu pii
86,Inadmissible,atesɛm/adanseɛ a ennyina nokware so
86,Inadvertent,biribi a wɔnnsusu ho na wayɛ
86,Inadvertent,gyan-gyanblara
86,Inadvisable,nyansa nnim
86,Inalienable,hokwan a wonntumi nnyi nnfri ho
86,Inane,okwasea
86,Inanimate,awu/enni nkwa
86,Inapplicable,ɛnnfata
86,Inapt,ɛho nni nfaso
86,Inapt,ɛnnfata
86,Inarticulate,emmum
86,Inarticulate,mumu
86,Inarticulate,mum
86,In-as-much,"ne saa nti, dɛm ntsir"
86,Inattention,asobla-nnasoo
86,Inattention,ɔnnyɛ aso
86,Inattention,onnhwɛ so
86,Inaudible,ne nne wɔ fam
86,Inaugural,nea edikan
86,Inaugurate,hyɛ aseɛ/fri aseɛ
86,Inaugurate,"wɔde obi si dibea so, nea edikan"
86,Inauspicious,asɛm wɔ ho
86,Inauspicious,ɛnntumi nnyɛ yie
86,Inborn,su a wɔde wo obi
86,Inbred,su a wɔde wo woo
86,Inbreeding,nnipa/mmoa a wɔ-wɔ won nsɛsoo
86,Inbuilt,nea yɛde awo obi
86,Incalculable,wonntumi nsese/emu ho akontaa
86,Incandescent,hyerɛnn
86,Incantation,kankye yi nkonyaa
86,Incapable,onntumi nnyɛ biribi
86,Incapable,ɔyɛ mmerɛ
86,Incapable,wagyimi
86,Incapacitate,biribi dwodwo-adeɛ bi ma no sɛ mmerɛ
86,Incapacity,wonntumi nnɛ hwee
86,Incarceration,afiase nna
86,Incarnation,asetena bi a eblinom sɛ ná wɔwom ansaana wɔrewo wɔn
86,Incautious,onnfa ahwɛyie nnkasa
86,Incendiary,egya a wɔde kɔhye adeɛ
86,Incense,kanyane
86,Incense,hyɛ abufuo
86,Incense,ayɛmhyehyɛɛ
86,Incense,ɔhyewhwam
86,Incense,aduhwam ma
86,Incentive,nkanyan
86,Incentive,nnooma
86,Inception,ahyɛase
86,Incessant,dwumadie a ɛn-nyae da
86,Incessant,denden
86,Incest,obi bogyaa a ɔne no bɔ adwaman
86,Incest,adetpaadeɛ
86,Inch,ne tenten
86,Inch,wode ahwɛ-yle wura baabi nyaa
86,Inchoate,ade foforo/afel na aba
86,Incidence,biribi a esi daa
86,Incident,asɛmmone
86,Incident,asian
86,Incidental,adehia
86,Incidentally,asɛmhia bi a wodi ho dwuma
86,Incinerate,hyɛ dwetɛbee
86,Incipient,biribi rebesi/aduru apon ano
86,Incise,bota
86,Incision,bota
86,Incision,ahwɛyie a wɔde twa biribi
86,Incisive,emu da ho na edi mu
86,Incisor,wosɛ a ɛwɔ anim a wodeka adeɛ
86,Incite,kanyan
86,Inclement,awo berɛ
87,Incivility,ntane
87,Incivility,ntsen
87,Inclination,akoma mu adwene 2. adwene mu nsusuɛ
87,Incline,opɛ
87,Incline,nea wopɛɛ woyɛ
87,Incline,adwene mu nsusuɛ
87,Inclose,de hyem
87,Inclose,dze hyemu
87,Include,ɛka ho/ka ho
87,Include,ewom bi
87,Incognito,din foforo
87,Incognito,dzin fofor
87,Incognito,hyɛ da sesa din
87,Incoherent,emu nna ho
87,Incinerator,fonoo a wode hye nwura
87,Impudent,aniedenfuo
87,Impudent,nyɛdzenfo 2. dwɛɛ
87,Impugn,okasatiafoo
87,Impugn,okylnyefoo
87,Impulse,nkate
87,Impulse,nkatse
87,Impulse,ohoperefoo
87,Impulse,di dwuma a wo nsusu ho
87,Impulsion,opɛ a obi wo sɛ obɛyɛ biribi yɛ kɛse
87,Impulsive,okatirifoo
87,Impulsive,kitsikitsi
87,Impulsive,ohoperefoo
87,Impunity,mfomsoo a obi ayɛ na wannya asotwe/wafa neho adl
87,Impure,efi
87,Impure,tho nnte
87,Impure,adebɔne a ɛfa adwamansem ho
87,Impurity,efi abam
87,Impurity,waframama ne bɔɔ sɔ ate
87,Imputation,ntwatosoo
87,Imputation,ator
87,Impute,to so
87,In,emu
87,Inability,anntumi annyɛ
87,Inaccessible,emu kyere
87,Inaccessible,ɛho nni kwan
87,Inaccessible,ɛnyɛ dene sɛ
87,Inaccuracy,ennɛ nokware
87,Inaction,gyae dwumadie
87,Inactive,gyae adwuma yɛ
87,Inadequate,ennɔso/enni mu pii
87,Inadmissible,atesɛm/adanseɛ a ennyina nokware so
