page,eng,twi
13,crayfish,nsunam bi a ɔwɔ nan num ne abena
14,crescent,biribi a emu akom anaa akoa
14,cretinism,akosokoe yareɛ
14,cricket,abebɛ abusua
14,crisp,tebea bi a ɛyɛ kama
14,crop,mfudeɛ
14,crop,nnɔbaeɛ
14,crop rotation,afuyɛ a wɔsesa nnɔbaeɛ a wɔdua
14,crop breeding,nnɔbaeɛ mu nnanemu
14,crop fertilization,wode nnuanennuro regu asase mu ama nnɔbaeɛ
14,crop pollination,sɛdeɛ nnɔbaeɛ nya deɛ ɛbɛma no aso
14,crossing-over,sɛdeɛ nkwammoa dane akwaa ahodoɔ ma berɛ a ne mu rekyɛ
14,crustacean,ɔkɔtɔ abusua
14,cryptic coloration,ahosuoye a ɛsesa aboa bi bɔbea
14,cultivated plant,nnua a yedua wɔ deɛɛso ho
14,culture,amammerɛ
14,currently,seesei ara
14,currently,mprempren
14,cuticle,mmɔwerɛ ase nam
14,cutting,ntwitwasoɔ
14,cycling,asetena mu nnanemu
14,cyclonic,beaeɛ tebea sɛso (wim tebea a ennye)
14,cysteine,sesteen (nnuanennuro bi)
14,cytokinesis,nsesaee a ɛba wɔ nkwammoa nkyɛmu akyi
14,cytolysis,nkwammoa seɛ
14,cyton,nuuklɔso (nkwammoa mu akwaa titire) mfimfini
14,cytoplasm,saetoplasem (nkwammoa fa a nuuklɔso nka ho)
14,cytoplasmic division,saetoplasem nkyekyɛmu
14,cytosine,saetosin (nkwammoa nhyehyɛee no mu bi)
14,cytoskeleton,nnuanennuro nketenkete a ɛwɔ saetoplasem mu a ɛma no tumi gyina ne bɔbea ne ne hyehyɛbea mu
14,damage,adeseɛ
14,dangerous,deɛ ɔhaw wɔ ho (nea asiane wɔ ho/nea ɛyɛ hu)
14,dark reaction,nnua nnuane ho dwumadie a ɛtumi kɔ so berɛ a kanea nni hɔ
14,Darwinism,Darwin adwenemusɛm (adwenemusuo bi a ɛfa nkwadeɛ afoforɔ a wɔfiri mmoa ne nnua adadafoɔ bi mu aba ho)
14,data,nsɛm
14,daughter cell,nkwammoa a ɔfiri foforɔ mu aba
14,deamination,woreyi nnuanennuro fa bi a ɛyɛ awuduro afiri mu
14,decay,porɔeɛ
14,deciduous,deɛ ɛfa dua a ɛporo n'ahahan berɛ bi mu wɔ afe no mu ho
14,deciduous tree,dua a ɛporo n'ahahan berɛ bi mu wɔ afe no mu
14,decomposer (s),deɛ ɛma nkwadeɛ bi a awu porɔ
14,decomposition,ɔkwan mmoawa fa so porɔ adeɛ
14,decrease,te so
14,defecation,agyanan basabasa
14,defective,sintɔ
14,defective gene,nkwammoa sintɔ
14,deficiency disease,yareɛ a ɛnam nnuanennuro bi a ɛnni nipadua no mu so ba
15,defoliation,worema nnua aporo wɔn ahaban
15,deforestation,Nnuabubuo (kwae a wɔsɛe no)
15,degeneration,worete biribi mudie so
15,dehydration,nipadua anaasɛ nkwadeɛ mu nsuweɛ
15,dehydration synthesis,nkwadeɛ mu nsuweɛ ho mpaapaemu
15,dehydrogenase,nkwammoa bi a ɔma haadroyen soteɛ kɔ soro
15,deletion,Apepa/popa/yi fi hɔ
15,demand,adepɛ
15,demographic transition,worefa akwan bi so ama nnipa dodoɔ a ɛwɔ baabi agyina deɛ ɛgyina
15,demography,"nnipa dodoɔ, awoɔ, owuo, awareɛ ne yareɛ ho adesua"
15,denaturation,woresesa aduaneduro bi bɔbea mu
15,dendrite,nkwammoa mu akwaa bi a ɛde awosoɔ kɔ nuurɔn no ho
15,denitrification,worete naatreti so wɔ asase mu
15,denitrifying bacteria,aboawa a wɔde no te naatreti so wɔ asase mu
15,density-dependent limiting factor,"nneɛma te sɛ aduane a ɛwɔ nsunsuansoɔ wɔ nkwadeɛ a ɛwɔ baabi dodoɔ so na, ɛsan gyina nkwadeɛ dodoɔ a ɛwɔ hɔ no so"
15,density-independent limiting factor,"nneɛma te sɛ atoyerɛnkyɛm a ɛwɔ nsunsuansoɔ wɔ nkwadeɛ a ɛwɔ baabi dodoɔ so na, ɛsan gyina nkwadeɛ dodoɔ a ɛwɔ hɔ no so"
15,deoxyribonucleic acid (DNA),nkwammoa molekusi mu hene a ɛkura bɔbea ho nsɛm (DNA)
15,deoxyribose,dna mu akwaa bi
15,dependent variable,ɔfa bi a deɛ ɛfiri mu ba gyina afoforɔ bi so
15,deplete,te so/sa a biribi sa
15,depletion,worete biribi so
15,depressant,deɛ ɛma obi yɛ bɔtee anaasɛ mrɛ
15,dermis,honam mu fitaa
15,desalination,woreyi nkyene afiri nsuo mu
15,desert,mpaprɛ/sareso
15,desertification,mpaprɛyɛ
15,desirable,deɛ ani gye ho
15,destroy,sɛe
15,destruction,ɔsɛeɛ
15,detect,hwehwɛ/hunu
15,detection,worehunu
15,determine,kyerɛ
15,detoxication,woreyi awuduro
15,detrimental,ɛde ɔhaw bɛba
15,detritus,mporoporowa
15,development,mpuntuo
15,deviation,Woreti/fom/tow fom
15,dextrose,nnuaba mu asikyire
15,diabetes,asikyire yareɛ
15,diagram,mfonini
15,dialysis,saabo mu ayaresa
15,diaphragm,ɛnam a ɛhyɛ w’ahurututuo ne w’adiditwaa ntam
15,diarrhea,ayamtuo
15,diastole,akomabɔ (berɛ a akoma no mu bae)
15,diastolic pressure,akomabɔ mu ɔhyɛ
15,diatom,dayatom (aboawa bi)
16,dichotomous,worekyɛ biribi mu mmienu
16,dichotomous key,ɔkwan anaa safoa a wɔde kyɛ biribi mu mmienu
16,died off,awu asa (nkwadeɛ dodoɔ bi)
16,diet,aduane
16,differ,soronko
16,differences,nsonsonoɛ ahodoɔ
16,differentiation,akwan ahodoɔ a nkwammoa binom fa so nyini (kyerɛ biribi mu nsonsonoɛ)
16,diffusion,molekusi nante a wɔnam so firi beaeɛ bi kɔ beaeɛ foforɔ (sɛ biribi pete/trɛw)
16,digest,yam aduane (wɔ wo yam)
16,digestion,aduaneyam
16,digestive enzyme,deɛ ɛboa aduaneyam
16,digestive juices,nsunnuane ahodoɔ a ɛma aduaneyam yɛ mmerɛ
16,digestive system,dwuma anaa akwam ahodoɔ aduane nam so yam
16,dihybrid,ɔba a ɔfiri awofoɔ a wɔfiri nkwammoa soronko mmienu mu
16,dihybrid cross,wode awofoɔ a wɔfiri nkwammoa soronko mmienu mu rehyia ama ɛde ɔba aba
16,dilation of blood vessel,mogya ntini mu bae
16,dimorphism,nkwadeɛ abusuakuo bi a wɔkura esu soronko mmienu bi
16,dinosaur,daanosɔ (denkyɛm abusuakuo no mu bi a wɔn ase ahye)
16,dioxide,daɔsade (aduro bi a ɛkura ɔsegyen ne aduro foforɔ bi)
16,dipeptide,nnuanennuro a ɛde molekuli mmienu pue
16,diphtheria,huraeɛ huhuuhu bi a ɛma ɔhomeɛ ne ademene yɛ den
16,diploid,nkwammoa bi bɛnya kromosom mmienu
16,direct harvesting,woreyi nkwadeɛ bi afiri atenaeɛ bi
16,direction,akwankyerɛ
16,directly,pɔtee/tee/apaawa
16,disaccharide,asikyire bi
16,disadvantage,ɔhaw
16,disaster,atoyerɛnkyɛm
16,discs,adeɛ tratra kurukuruwa
16,disease,yareɛ
16,disjunction,ntetemu
16,dislocation,biribi ahwan
16,dispersal,biribi abɔ ahwete
16,disposal,woreto biribi agu/biribi wɔ w’aba mu
16,dispose,to gu
16,disrupt,ha/yɛ basasa
16,dissecting microscope,maakrosukopu a n’ahoɔden wɔ fam
16,dissection,nkyɛmu
16,dissolve,Hono
16,diuretic,adeɛ a ɛma nipadua no kyi nnebɔne ntem a ɛno nti wobɛdwonsɔ ntentem
16,diurnal,deɛ ɛsi awiaberɛm
16,diversity,sonobi-sonobi (ahorowɛ/gu ahorow)
16,divide,kyɛ mu
16,(DNA) deoxyribonucleic acid,(DNA) deoxyribonucleic acid (nkwammoa ɛda obi adi)
17,DNA fingerprinting,DNA nsatea ano adansedie
17,DNA fingerprinting,DNA nsatea ano nsensanee
17,DNA polymerase,nkwammoa a wɔboa ma dna hyehyɛ ntɛm so
17,dominance,nhyeɛso
17,dominance,deɛ ɛdɔɔso
17,dominant,deɛ ɔhyɛ biribi so
17,dominant gene,nkwammoa a hyɛ biribi so
17,dominant species,akuo a wɔdɔɔ so
17,dominant trait,esu a emu yɛ duru/ɔhyɛ nkaeɛ no so
17,dormancy,wonkeka wo ho anaasɛ wonni wo daa daa dwuma (ayɛ mmerɛw)
17,dorsal,dada mu bɛtɛɛ (akwaa a etua honam ani)
17,double fertilization,wode barima kosua mmienu resɔ ɔbaa kosua baako ano wɔ nnua nwiren mu
17,double helix,nhyehyɛɛ bi a nkwammoa bi te sɛ dna tumi nya
17,Down's syndrome,"Down yareɛ (adwene, ani, aso ne akwaa ahodoɔ dɛmdie)"
17,drainage,mmɔnka
17,drilling,nsuonsuotuo
17,drone,droonu (afidie a ɛfa wiem boa nhwehwɛmu)
17,drosophila,aduaba so nwansena nketenkete bi a yɛde wɔn yɛ nhwehwɛmu
17,drug,Aduro
17,drug abuse,aduro a wɔfa no basaabasaa (aduru a wɔde di dwuma ɔkwammɔne so)
17,drug dependence,deɛ ɔde ne ho to anaasɛ ɔdan nnuro
17,drug overdose,aduro a wɔfa boro so
17,duckweed,nwura a efu wɔ abura ani
17,ductless gland,akwaa bi a ɛnni bɔtɔ na ɛyi nsuo ahodoɔ kɔ mogya mu tee
17,dump,to gu baabi
17,duodenum,nsono nketewa no fa a ɛwɔ adiditwa no ase pɛɛ
17,dwarfism,apetɔ
17,dynamic,deɛ ɛtumi sesa ne ho
17,dynamic equilibrium,dwumadie a ɛrekɔ so a emu tumi di adane adaneɛ
17,dysentery,ayamtuo a mogya wom
17,eagle,ɔkɔdeɛ
17,ear,aso
17,ear canal,aso mu tokuro
17,eardrum,aso mu akwaa a nnyegyeeɛ gyegye gu mu
17,earthworm,sonsono
17,echinoderm,ɛpo mu nam ahodoɔ
17,ecological,"deɛ ɛfa mmoa, nnua, nnipa atenaeɛ ne nkwadeɛ ahodoɔ adesua ho"
17,ecological riche (s),tebea a nkwadeɛ kuo bi te mu
17,ecological pyramid,nkwadeɛ a wɔwɔ atenaeɛ bi ntam twaka nhyehyɛɛ
17,ecological succession,nsesaɛ a ɛnam ne kwan so ne kwan so a ɛkɔ so wɔ nkwadeɛ atenaeɛ mu
17,ecologically,"deɛ ɛnam mmoa, nnua, nnipa atenaeɛ ne nkwadeɛ ahodoɔ so"
17,ecology,"mmoa, nnua, nnipa atenaeɛ ne nkwadeɛ ahodoɔ adesua ho"
17,economically,wode biribi bɛdi dwuma ne dodoɔ mu sɛdeɛ ɛsɛ anaa sɛdeɛ wohia
17,ecosystem,"mmoa, nnua, nnipa atenaeɛ ne nkwadeɛ ahodoɔ dwumadie"
17,ecosystem diversity,"mmoa, nnua, nnipa atenaeɛ ne nkwadeɛ ahodoɔ dwumadie mu sonobi-sonobi"
18,ectoderm,ɛtɔdɛm (mmoa binom te sɛ nsunam honam akwaa bi)
18,edema,nkwadeɛ ahonhono
18,effective,di dwuma yie
18,effectiveness,obi redi dwuma yie
18,effector,nipadua akwaa a ɛtumi keka ne ho berɛ a wobɛsom
18,egg,Kosua
18,ejection,etuo/wɔbɛtu obi
18,elbow joint,abatwɛ pɛ so
18,electrocardiogram (EGG),electrocardiogram (EGG) (kwan a wɔfa so de afidie susu ɛlɛtreke dodoɔ a obi akoma de ba de hwɛ sɛ akoma no reyɛ adwuma anaa
18,EKG,(EKG) (kwan a wɔfa so de afidie susu ɛlɛtreke dodoɔ a obi akoma de ba de hwɛ sɛ akoma no reyɛ adwuma anaa
18,electron,ɛlɛtrɔn
18,electron microscope,maakrosukopu a ɛde ɛlɛtrɔn yɛ adwuma
18,electronic balance,ɛlɛtrɔneke kyim/susudua
18,electrophoresis,patekle anaa molekuli ahodoɔ anamɔntuo a ɛnam ɛlɛtrɔn so
18,element,ɛlɛmɛnte
18,elephantiasis,gyepim
18,eliminate,yi firi hɔ
18,elongation region,tentɛnyɛ/ɔkwan a ɛda adeɛ bi a ɛtwa fa adeɛ foforɔ ho ntam
18,elongation zone,dua ase rekɔ ne nhini
18,embolism,Mogya ntini a ɛde mogya firi akoma no mu kɔ mu mu bi mu bɛsi
18,embolus,patekele bi a ɛntaa ntena mogya mu na ɛnenam mu
18,embryo,mogyatoa
18,embryo sac,mogyatoa bɔtɔ
18,embryology,mogyatoa ho adesua
18,embryonic,deɛ ɛfa mogyatoa ho
18,embryonic membrane,ɛnam a ɛfam mogyatoa ho
18,emigration,woretu/etuo (tu bata/batatu)
18,emit,pu/yi
18,emphysema,ahurututuo kɛseyɛ mmorosoɔ
18,emulsification,nsuonsuo reka abom
18,enable,ma kwan
18,enamel,ɛse akwaa fitaa a ɛwɔ abɔntene no
18,end product,deɛ ɛfiri mu ba (nea yenya fi mu)
18,endangered species,nkwadeɛ a wɔn ase rehye
18,endemic,yarɛ a ɛwɔ beaeɛ bi
18,endocrine gland (s),akwaa ahodoɔ a wɔde nkwammoa kɔ mogya no mu tee
18,endocrine system,dwumadie a ɛnam so de nkwammoa kɔ mogya no mu tee
18,endocrinology,dwumadie a ɛnam so de nkwammoa kɔ mogya no mu tee ho adesua
18,endocytosis,wode nneema binom reka nkwammoa no ho
18,endoderm,mogyatoa no mu ankasa
18,endoparasite,abɔawa bi a ɔdidi nipadua akwaa mu
18,endoplasmic,ɛnoplasem (saetoplasem mu akwa bi a ɛsɛ nsuonsuo)
18,endoskeleton,nkrampan a ɛwɔ nipadua no mu na ɛma no tumi gyina
18,endosperm,ɛnosopɛm (akwaa bi a ɛwɔ dua aba mu a nnuanennuro wom)
18,endosperm nucleus,ɛnosopɛm nuuklɔso
18,energy flow,sɛdeɛ ahoɔden di dwuma fa
19,energy pyramid,ahoɔden (anyinam) nhyehyɛeɛ
19,engineering,biribi hyehye (sɛnea wɔde abɔde mu nyansahu di dwuma)
19,engulf,bunkam so/bu fa so
19,enlist,fa ka ho/nya mmoa/fa obi adwuma
19,enrich,yɛ no nam (ma ɛnyɛ papa)
19,environment,atenaeɛ/mpɔtam
19,environmental,deɛ ɛfa atenaeɛ ho
19,environmental impact statement,krataa a ɛfiri aban adwumakuo ahodoɔ hɔ a ɛkyerɛ dwuma akɛseɛ a wɔadi a ɔwɔ nsunsuansoɔ wɔ atenaeɛ so
19,enzyme (s),nkwadeɛ mu nkwammoa bi
19,enzyme-substrate complex,nsunsuansoɔ a ɛfiri molekuli ne nkwammoa ahyiadie mu ba
19,epicotyl,"dua aba akwaa a aba no fifiri a, ɛdi kan pue"
19,epidemic,nsaayareɛ ateseteɛ
19,epidermis,honam ani ntoma hanahana no
19,epididymis,hwowa mu ahoma a ɛkura aba no mu
19,epiglottis,menemu akwa bi
19,epinephrine (adrenaline),nkwammoa a ɛde mogyammorosoɔ ba
19,epithelium,honam ani hanahana anaase nsono mu akwaa anaase ahurututuo mu ntokuro a mframa fa mu
19,equatorial plane,deɛ a ɛda adeɛ a ɛda nkwammoa mmienu ntam berɛ a nkwammoa bi mu rekyɛ ntentensoɔ
19,equatorial plate,deɛ ɛda nkwammoa mmienu ntam berɛ a nkwammoa bi mu rekyɛ
19,equilibrium,biribi tebea a ɛbi nkɔ na ɛbi nso mmɛka ho (nea ɛyɛ pɛ)
19,era,berɛ bi a ademu bi siɛ
19,erect posture,woregyina hɔ kyirebenn
19,erosion,Asamutwa (sɛ sunsuan/mframa pra asase ani/biribi so tew/ɛwewe)
19,error,mfomsoɔ
19,Escherichia coli (e. coli),escherichia coli (e. coli) (aboawa a ɔte nipa anaase aboa bi nsono akɛseɛ no mu
19,esophagus,Hooh oowa (menewam/menem)
19,essential amino acid,amino asede a ɛha (amino asid a ɛho ehia)
19,estrogen,ɛsrogyen (nea ɛkyerɛ mmea awosu/bɔbea)
19,estuary,baabi nsuwansuwa ne ɛpo bom (beae a asubɔnten bɔ po mu)
19,ethyl alcohol,apɛtɛhye (akpɛtɛshie)
19,euglena,nsuo mu nkwadeɛ ketewa bi
19,eukaryote,nkwadeɛ a ɛkura nuklɔso soronko bi
19,eukaryotic cell,nkwadeɛ a ɛkura nuklɔso soronko bi nkwammoa
19,Eustachian tube,aso mu kwan bi a ɛkɔ yɛn farense mu
19,evaporate,yi tutuo
19,evaporation,ntutuoyie
19,evidence,nnyinasoɔ/adanse
19,evolution,nkwadeɛ mu nsesaeɛ/adannandi
19,evolutionary,deɛ ɛfa nkwadeɛ mu nsesaeɛ ho
19,evolve,sesa (bɔbea mu)
19,examination,sɔhwɛ/nhwehwɛmu
19,except,gye sɛ
19,excess,mmorosoɔ
19,excessive,deɛ ɛboro so
20,excretion,nipadua mu fi yie
20,excretory,deɛ ɛboa nipadua mu fiyie
20,exercise,apɔ mu ateneateneɛ
20,exhalation,worehome aba abɔntene
20,exhale,home pue
20,exhaust,Sa/sɛ biribi sa koraa
20,exhibit,da adi/yi/fa kyerɛ
20,exist (s),te ase/ɛwɔ hɔ
20,exocrine gland,akwaa a ɛpu biribi fa bɔtɔ bi mu pue
20,exon,nuklɔso asede/asid bi a ɛboa hyehye DNA
20,exoskeleton,Honam fa a ɛyɛ den te sɛ bɔwerew
20,experiment,sɔ hwɛ/hwehwɛ mu
20,expiration,awieeɛ/berɛ a biribi bɛkɔ awieeɛ (bere a biribi ba awiei/twam)
20,explanation,Nkyerɛmu (nkyerɛkyerɛmu)
20,explosive,deɛ etumi pae
20,exponential growth,dodoɔye a ɛyɛ ntɛm so
20,expose (d),da (a) adi (pa ho ntama)
20,expressed,kyerɛɛ adwene/daa adi
20,expression,adwenkyerɛ/kwan obi fa so da biribi adi
20,extensor,ɛnam bi a ɛma nipadua akwaa bi yɛ tentene anaa ɛyɛ hweremhwerem
20,extent,deɛ ɛkɔduru
20,external,abɔntene
20,external fertilization,barima ho nsuo ne ɔbaa kosua rehyia wɔ beaeɛ a ɛnyɛ akwaa a wɔhyia wɔ mu no
20,external respiration,kwan a atenaeɛ no ne nipadua no mu akwaa (ahurututuo) di nkutaho wɔ mframa ho
20,extinct,hye ase/tɔre ase
20,extinction,asehyee/asetɔre
20,extinction of fauna,mmoa asehyee/asetɔre
20,extracellular digestion,kwan a porɛɛ nam so de nkwammoa bi bubu nnuane twe mu ahoɔden
20,extract,twe
20,eye,ani
20,eyepiece (ocular),deɛ ani hwɛ mu
20,facilitated diffusion,nnuro bi refiri nkwammoa bi mu prɛko pɛ berɛ a nkwammoa no nsɛe ahoɔden biara
20,Fahrenheit scale,Fahrenheit susudua
20,fallopian tube (oviduct),dorobɛn a ɛwɔ mmaa mu a kosua fa mu
20,fallout,deɛ afiri mu
20,family,abusua/ekuo
20,fangs,sebɔfoɔ
20,farsightedness,deɛ ɔhunu kɔ akyiri
20,fat,kɛseɛ/srade
20,fatal,deɛ ɛyɛ hu/owuda
20,fatigue,brɛ
20,fatty acid,asede a ɛboa nipadua no ma ɔde aduane di dwuma sɛdeɛ ɛsɛ
21,feather,ntakra
21,feces,agyanan
21,feedback,mmuaɛ
21,feedback mechanism,kwan a mmuaɛ fa so ba
21,female gamete,ɔbaa kosua
21,female reproductive system,deɛ ɛboa ɔbaa ma no wo
21,femur,srɛ mu dompe baako
21,fermentation,kwan a biribi fa so ka/boro/nyinya
21,fern,dua bi a ne mfimfini tenten na n’ahahan yɛ atɛtrɛtɛ
21,fertilization,kwan a kosua fa so bɛyɛ ɔba
21,fertilizer (s),ɔɛafuoyie/ɔɛasaseyiye
21,fetal,deɛ efa abotafoa ho
21,fetal alcohol syndrome,dɛmdie a abɔfra bi a ne maame nom nsa ma no nya
21,fetus,Abotafoa
21,fever,huraɛ/atiridii
21,fewer,kakraa bi
21,fiber,nkwammoa bi a ɛboa tentenyɛ/ahoma teaa bi
21,fibrin,nnuanennuro bi a yenya wɔ mogyatuo a ɛretwa mu
21,fibrinogen,faebrinogyen (nnuanennuro bi a yenya wɔ brɛbɔɔ mu nkanka berɛ a mogyatuo retwa
21,fibrous root system,dua a ɛnni ntinihene biara
21,field,Dwumadibea/afuw so/nimdeɛ bi
21,field of microscope,baabi a maakrosukopu hunu koduru
21,filament,Mummabaa/hamahama
21,filter out,sɔne so
21,filtered,wasɔne so
21,filtrate,deɛ afa sɔneeɛ mu
21,filtration,nsɔnesɔ
21,fin,deɛ nsunam de nante
21,finches,anomaa ketewa bi a ɔkura anosini bi a emu yɛ den
21,fine adjustment,maakrosukopu fa bi a yɛkyim de hwɛ adeɛ yie
21,fingerprinting,nsa ano ahyɛnsodeɛ (nsatea ano nsensanee)
21,finite,pɛpɛɛpɛ (nea ewɔ baabi a ekosi/anohyeto)
21,firm,pintinn
21,first filial generation,awoɔ ntoatoasoɔ mu adikanfoɔ
21,first-level consumer,nkwaboa a wɔwe nwura
21,fission,atɔm mu nuklɔso nkyɛmu
21,flagella,biribi a yɛde hwɛ wɔ agorɔ kwan so
21,flagellum,abaa hweaa bi a ɛwɔ nnua anaa mmoa mu
21,flatworm,mmoawa tratra
21,flea,onniataban aboawa bi a ɔnom mogya
21,flexor,ɛnam bi a ɛboa ma yɛkoa nipadua akwaa bi
21,flipper of whale,bonsu akwaa a ɔde boro nsuo
21,florescence,berɛ a nhwiren mu bie
21,flow,tene/hwie/nante
21,flow of energy,sɛdeɛ ahoɔden nante
21,flower,Nhwiren
21,fluid,nsuonsuo
22,fluke,sonsono bi
22,fluoridation,wode flɔraede reka biribi (nsuo) ho
22,fluoride,flɔraede
22,folic acid,fɔlekasede (vatamin b mu bi a ɛfiri nnuaba ne nhahan mu)
22,follicle,tokuro a nwi firi mu ba/bɔtɔ a kosua firi mu ba
22,follicle stimulating hormone (FSH),nkwammoa a ɛboa deɛ ɛma ɔbaa kosua nyini na ɛtumi ne barima nsuo di ahyia
22,food allergen,deɛ obi kyiri wɔ aduane mu
22,food chain,nkwadeɛ ahodoɔ nhyehyɛɛe bi a deɛ ɔdi kan we deɛ ɔdi n'akyi
22,food poisoning,awuduro a ɛfiri aduane mu
22,food pyramid,adidie ho nhyehyɛɛe bi a deɛ ne ho yɛ den wɔ soro na wɔn a wɔtoa so no we wɔn a wɔhyɛ wɔn ase wɔ saa nnidisoɔ no mu
22,food vacuole,"akwaa mu bɔtɔ a aduane gu mu a, ɛtumi yam"
22,food web,adidie mu twaka a mmoa nam so nya nnuanennuro
22,forceps,afidie a yɛde biribi mu wɔ nhwehwɛmu mu (afiri a wɔde gye awo)
22,forest conservation,kwaeɛkora (kwae a wɔkora so)
22,form,fɔɔmo (kratasin)
22,formation,abɔseɛ/nhyehyɛɛe
22,formula,nhyehyɛɛe/kwan
22,fossil,nkwadeɛ bi a awu aporɔ akyire adeɛ
22,fossil fuel,nkwadeɛ a awu ahoɔden (fuel) (fango a yenya fi abotan mu)
22,fossil record,nkwadeɛ a awu ho akoraeɛ
22,four o'clock flower,nhwiren bi a emu bue anwummerɛ (ɛwɔ Peru)
22,fracture,biribi mubuo (nkanka dompe)
22,fragment,ɛfa kumaa bi
22,fraternal twin,nta a wɔnsɛ
22,freeze drying,ɔkwan a wɔfa so twe adeɛ a ɛsɛ ntem mu nsuo
22,frequently,ntem so (esi ntem ntem wɔ bere tiaa mu)
22,freshwater,nsuo a nkyene nnim
22,fructose,asikyire bi a ɛwɔ nnuaba mu
22,fruit,Aduaba
22,fruit fly,aduaba so nwansena
22,fumes,nwisie a ɛnyɛ papa
22,fungi,fangae/mfumeɛ (dodoɔ)
22,fungus,fangae/mfumeɛ
22,Fur,enwi
22,galactose,galatosu (asikyire a ɛnyɛ de pii)
22,galactosemia,yareɛ bi a ɛfiri galatosu a ɛnnya nkwammoa nsesa nkɔ glukosu mu nti aboa ano mu ba
22,gall bladder,bɔnwoma bɔtɔ
22,gallon,galɔn
22,gallstone,bɔnwoma bɔtɔ mu nam bi a ɛte sɛ abɔɔ a ɛyɛ yareɛ
22,gamete,ɔbaa ne barima nkwammoa
22,gametogenesis,kwan a nipadua no nam so de ɔbaa ne barima nkwammoa ba
22,gamma globulin,gaamagloulin (protein fa bi a ɛwɔ mogya a deɛ ɛko tia yareɛ wom)
22,ganglion,pomponya
23,gas exchange,mframa ɔsegyen ne kaabɔndaɔsaede adaneadanedie
23,gaseous exchange,deɛ efa ɔsegyen ne kaabɔndaɔsaede adaneadanedie ho
23,gasoline,Gasolen (mframagya)
23,gastric,yafunuhyɛ
23,gastric juice,nsuo bi a ɛwɔ yafunu mu ɛboa ma aduane yam
23,gastro vascular cavity,akwaa titire a ɛwɔ aduaneyam ne nnuanennuro kyekyɛ mu
23,gastrula,gastrula (mogyatoa mfiaseɛ)
23,gastrulation,kwan a gastrula fa so ba
23,gel electrophoresis,kwan molekuli ahodoɔ fa so nante san kyekyɛ wɔn mu
23,gene,nkwammoa
23,gene expression,sɛdeɛ nkwammoa mu nsɛm sesa kɔ RNA mu na ɛsesa kɔ protein mu
23,gene frequency,nkwammoa dodoɔ wɔ ekuo bi mu
23,gene linkage,esu bi a ɛwɔ wɔn a wɔkura nkwammoa ho
23,gene mutation,nkwammoa mu nsesaeɛ
23,gene,nkwammoa
23,gene (s),akwammoa ahodoɔ
23,generalization,worefutu afra
23,genetic,deɛ efa nkwammoa ho
23,genetic counseling,akwankyerɛ a efa nkwammoa ho
23,genetic disease,yareɛ a ɛnam nkwammoa mu
23,genetic diversity,nkwammoa mu nkyekyɛmu
23,genetic engineering,nkwammoa hyehyɛ
23,genetic marker,deɛ ɛda nkwammoa bi adi
23,genetic recombination,nkwammoa nkabom a ɛde esu a ɛde abusua a wɔn baanu no firi mu no nsɛ ba
23,genetic variation,nkwammoa mu nsonsonoɛ
23,genetically,deɛ efa nkwammoa ho
23,genetics,nkwadeɛ nkyi ho adesua a ɛnam nkwammoa so
23,genome,gyenom (kromosom dodoɔ a ɛhia ansa na atumi ayɛ nkwammoa baako
23,genotype,nkwammoa kora a obi kura
23,genus,nkwadeɛ akuo
23,geographic isolation,nkwadeɛ kuo a wɔate wɔn ho afiri nkwadeɛ afoforɔ ho
23,geologic time scale,mfeɛ a asase yi adi ho susudua
23,geotropism,gyeotrɔpesem (nkwadeɛ bi nyini a ɔhyeɛ a efiri awia wɔ nsunsuansoɔ wɔ so) (sɛnea abɔde ye n'ade wɔ tumi a ɛtwe ade ba fam no ho)
23,germ theory of disease,adwenemsusuo a ɛkyerɛ sɛ nyarewa bi firi mmoawa binom (adwenkyerɛ a ɛne sɛ nsanyare nyinaa fi yare mmoawa)
23,German measles,ananse yareɛ
23,germination,mfifiɛ
23,gestation period,berɛ a biribi de fifiri (nna dodow nyinsɛn di)
23,GH (growth hormone),GH (onyini nkwammoa)
23,gigantism,kɛsemmorosoɔ
23,gibberellin,gibɛrilin (dua mu nkwammoa bi a ɛboa ne nyini)
23,Gill,deɛ nsunam home fam
23,gizzard,saa
23,gland,akwaa a ɛma nipadua no nnuro bi
23,global warming,wiase hyeɛ a wɔsusu sɛ ɛbɛba
24,glomerulus,dorobɛn bi a ɛde nsuo a protein nnim kɔ bawman dorobɛn mu
24,glucagon,protein nkwammoa bi a wɔma asikyire dodoɔ kɔ soro wɔ mogya mu
24,glucose,glukosu (asikyire a ano yɛ den)
24,glycerol,glaeserɔ (nsuo bi a ɛnni ahosuo a ɛma birbi yɛ dɛ san bɔ ho ban)
24,glycine,glaesen (amino asede bi a ɛyɛ dɛ a yɛnya firi protein mu)
24,glycogen,glaekogyen (asikyire bi a ɛte hwee) (ahoɔdennuru a nipadua de sie wɔ mmrɛbo mu na ɛsan de yɛ adwuma bere a ehia)
24,glycolysis,kwan a nkwammoa fa so sesa kabohaedreti kɔ nnuanennuro mu
24,gaiter,biribi a yɛde kyekyere kotodwe ase de nante
24,Golgi body (apparatus),golgi akadɛ (akwaa bi a ɛwɔ sell mu)
24,gonad,ɔbaa anaa ɔbarima ho bɛba ama kosua anaa barima ho nsuo bɛba mu (bɔbeasu akwaa)
