page,eng,twi
19,methyl,mɛtil
19,methyl alcohol,mɛtil nsa
19,methylamine,mɛtilamin
19,microanalysis,ade nketewa nhwehwɛmu
19,milliliter,mililita
19,mineral,agude
19,mixture,afrade
19,miscible,tumi fra
19,moderator,nea ɛmma ɛnyɛ nsam
19,molal boiling point elevation constant,mol ade a ɛnsakra pɛnpɛnso a ade huru a wɔma so
19,molal freezing point depression constant,mol ade a ɛnsakra pɛnpɛnso a ade yɛ nwini a wɔbrɛ no ase
19,molality,dodow a ɛwɔ nsu mu susude
19,molar solution,mol nsu afrade
19,molar volume,mol kɛse
19,molarity,dodow a ɛwɔ nsu mu susude
19,molecular,nea ɛwɔ mɔlekul adewa
19,molecular formula,mɔlekul a ɛwɔ ade mu nkyerɛwee
19,molecular mass,mɔlekul mu duru
19,molecular sieve,mɔlekul sɔneɛ
19,mole,Mol
19,molecule,mɔlekul
19,molybdenum,mɔlibdenum
19,monomer,nea ne mɔlekul tumi bom
19,monomolecular,mɔlekul biako
19,naphtha,nafta
19,naphthalene,naftalin
19,natural gasoline,pɛtrol a wɔmfraa mu
19,neodymium,niodimiɔm
19,neon,niɔn
19,neptunium,nɛptuniɔm
19,Nernst distribution law,Nernst mmara
19,Nernst equation,Nernst pɛyɛ asɛm
19,net potential,tumi a aka
19,neutral red,kɔkɔɔ a enni fa biara
19,neutral solution,nsu afrade a enni fa biara
19,neutralization,ma wɔma enni fa biara
19,neutralization equivalent,ma wɔma enni fa biara pɛyɛ
20,neutron,niuɴɔn
20,niacin,niasin
20,nickel,nikil
20,niobium,niobiɔm
20,nitrate,nitret
20,nitration,nitret a wɔde ka
20,nitric acid,nitrik asede
20,nitric anhydride,nitik anidraidi
20,nitric oxide,nitrik ɔksaidi
20,nitride,nitraidi
20,nitrile,nitraili
20,nitrogen,nitrogyen
20,nitrogen family,nitrogyen abusua
20,nitroglycerin,nitrogliserin
20,nitrous acid,nitraiti nkyene
20,nobelium,nobɛlioɴ
20,noble gas,mframa a emu nsesa
20,nomenclature,nsɛmfua pɔtee
20,nonelectrolyte,nsu a anyinam mfa mu
20,nonmetal,nnyɛ dade
20,nonpolar molecule,mɔlekul a anyinam nnim
20,normal boiling point,mpɛnpɛńso a ade huru
20,normal salt,nkyene ankasa
20,normal solution,nsu afrade ankasa
20,normality,sɛnea ete
20,nuclear energy,nuklɛ ahoɔden
20,nuclear fission,nuklɛ mpaepaemu
20,nuclear fuel,nuklɛ a wɔde sɔ gya
20,nuclear fusion,nuklɛ nkabom
20,nuclear reactor,nuklɛ nkanyande
20,nucleon,nukliɔn
20,nucleus,adewa mfinimfini
20,number,nɔma
20,nylon,nailɔn
20,observed value,nɔma a wɔahu
20,octet,awotwe nkabom
20,oil,ngo
20,olefin,olefin
20,one-hole stopper,nea wɔde siw tokuru biako ano
20,open-chain,adewa ahorow nhyehyɛɛ a ensi
20,operational definition,nkyerɛkyerɛmu a wɔde di dwuma
20,optical,fa aniwa ho
20,optical rotation,adewa ntwaho wɔ kanea mu
20,orbit,kyinsoroma kwan
20,orbital,fa kyinsoroma kwan ho
21,orbital pair,ntwahode abien mmɔho
21,order,nhyehyɛe
21,order of reaction,nsunsuanso nhyehyɛe
21,ore,fam agude
21,organic,fa abɔde a nkwa wom ho
21,organic chemistry,abɔde a nkwa wom yɛbea ho nhomasua
21,organic compound,abɔde a nkwa wom adewa nkabom
21,organometallic,nea ɛwɔ dade atɔm a ɛne kabɔn atɔm abom
21,osmium,osmiɔm
21,osmosis,nsu ahorow mu adetwe
21,oxalic acid,oksal asede
21,oxidation,ɔksigyen a wɔde ka ho
21,oxidation number,ɔksigyen a wɔde ka ho nɔma
21,oxidation potential,ɔksigyen a wɔde ka ho tumi
21,oxidation state,ɔksigyen a wɔde ka ho tebea
21,oxide,ɔksaidi
21,oxidizing agent,ɔksigyen a wɔde ka ho nkanyande
21,oxygen,ɔksigyen
21,oxygen acid,ɔksigyen asede
21,ozone,ɔson
21,packing,adehyɛhyɛ
21,pair,abien nkabom
21,palladium,paladiɔm
21,paraffin series,parafin horow
21,partial pressure,tumi fa
21,particle,adewa
21,particle accelerator,adewa a ɛma dwumadi kɔ ntɛm so
21,partition coefficient,nkyemu koefihyienti
21,parts per million,ɔpepem nkyekyem fa horow
21,Pascal,Pascal
21,passivity,fakaayɛ
21,peacock blue,ahabammono bruu
21,pentane,pɛntene
21,peptide,pɛptaidi
21,percentage by mass,mmoano ɔha mu nkyekyem
21,percentage composition,nea ɛwom ɔha mu nkyekyem
21,percent error,ɔha mu nkyekyem sintɔ
21,perchlorate,pɛklɔrik asede nkyene
21,perfect,pɛ
21,perfume,aduhuam
21,periodic,bere ne bere mu
21,periodic law,adewa su ho mmara
21,periodic table,adewa su ho hyehyɛpon
21,peroxide,pɛrɔksaidi
21,Petri dish,kyɛnse tratraa
22,petroleum,fango
22,phase,ɔfa
22,phase equilibrium,ɔfa pɛyɛ
22,pH meter,pH susudua
22,phenol,finɔl
22,phenolic,nea finɔl wom
22,phenolphthalein,finɔlftalin
22,phosphorus,fɔsfɔrɔs
22,photochemical oxidant,nea ɛde ɔksigyen ma a ɛde kanea di dwuma
22,photochemistry,abɔde yɛbea ho nhomasua a kanea di dwuma wom
22,photoelectric,fa anyinam kanea ho
22,photon,fotɔn
22,physical change,nsakrae wɔ ho
22,physical equilibrium,pɛyɛ a wohu
22,physical property,yɛbea a wohu
22,physical chemistry,abɔde a wohu yɛbea ho nhomasua
22,physio sorption,adetwe a wohu
22,pigment,kɔla adewa
22,pigmentation,kɔla a ɛka ade
22,pile,mmoaboano
22,pipe,durubɛn
22,pipe still,nsu kurunyennyɛ durubɛn
22,pipette,nhwehwɛmu toa
22,plastic,rɔba ade
22,plasticizer,nea ɛma ɛyɛ rɔba
22,plate theory,kyɛnse ho nsusuwii
22,platinum,platinɔm
22,plutonium,plutoniɔm
22,point,pɛnpɛnso
22,pOH,pOH
22,poison,awuduru
22,polar bond,afa nkabom
22,polar molecule,afa afa mɔlekul
22,polarization potential,afa afa tumi
22,polarography,nnuru mu nhwehwɛmu denam anyinam so
22,polarographic analysis,nnuru mu nhwehwɛmu denam anyinam so
22,polarographic apparatus,nnuru mu nhwehwɛmu denam anyinam so afiri
22,polarographic wave,nnuru mu nhwehwɛmu anyinam
22,polonium,poloniɔm
22,poly,dodow/mmɔho
22,polybasic acid,asede a ekura haidrogyen atɔm abien
22,polycarbonate,pɔlikabɔnete
22,polychloroprene,pɔlikloroprin
22,polycondensation,nsudan dodow
22,polycyclic,di kyinhyia dodow
22,polyelectrolyte,nsu a anyinam tumi fa mu a ne mɔlekul dɔɔso
22,polyester,pɔliɛsta
23,polyethylene,pɔlietilin
23,polyethylene glycols,pɔlietilin nsu
23,polyglycol,pɔliglaikol
23,polyhydric alcohol,pɔlihaidrik nsa
23,polyisoprene,pɔlisoprin
23,polymer,pɔlima
23,polymerization,pɔlimayɛ
23,polypropylene,pɔlipropilin
23,polystyrene,pɔlisterin
23,polytetrafluoro-ethylene,pɔlitɛtrafluoro ɛtilin
23,polyvinyl acetate,adurade pɔlima
23,polyvinyl alcohol,adurade nsa
23,polyvinyl chloride,pɔlifinil klɔraidi
23,polyvinyl ether,pɔlifinil ita
23,porcelain,dɔte anwenne
23,poromeric,poromɛrik
23,positron,pɔsitrɔn
23,potash,potaahye
23,potassium,potasiɔm
23,potassium nitrate,potasiɔm nitreti
23,potassium permanganate,potasiɔm pɛmanganete
23,potential energy,gyinabea tumi
23,potentiometric titration,anyinam tumi ho nsɔhwɛ
23,powder metallurgy,nnade muhumuhu ho nhomasua
23,praseodymium,prasiodimiɔm
23,precipitant,nsudan ade
23,precipitate,dan nsu
23,precipitation,nsudan
23,precipitation titration,nsudan ho nsɔhwɛ
23,prepolymer,ansa na ɛreyɛ pɔlima
23,preservative,aduru a ɛkora ade
23,prill,prill
23,primary alcohol,nsa a wɔmfraa mu
23,producer gas,afrade mframa
23,product,nea efi mu ba
23,promethium,prometiɔm
23,promoter,aduru nkanyande
23,proof,adanse
23,property,su
23,propionic acid,srade asede
23,propyl,nea wonya fi propeni mu
23,propylene,propilin
23,protactinium,protaktiniɔm
23,proteolysis reaction,nea efi aduru nsuhyɛ mu ba
23,proton acceptor,protɔn aduru a egye ilektrɔn
23,proton donor,protɔn ɔdemafo
23,Prussian blue,Prussia bruu
24,purity,kurunyennɛ
24,pyrites,agude a ɛyɛ akokɔsrade
24,pyrolysis,adedan a efi ɔhyew
24,pyrrole,pirol
24,pyruvic acid,asede a ɛwɔ porɔwde mu
24,qualitative analysis,nhwehwɛmu a wɔnam nsɛm so yɛ
24,quality control,mudi mu hwehwɛ
24,quanta,dodow bi mu
24,quantitative analysis,nhwehwɛmu a wɔnam nɔma so yɛ
24,quartz,kwɔts
24,quinine,kwinin
24,radiation,radiehyen
24,radical,ase mmɔho
24,radioactive decay,redioaktif ɔporɔw
24,radioactive series,redioaktif dwumadi ahorow
24,radioactivity,redioaktif dwumadi
24,radiocarbon,rediokabɔn
24,radioisotope,redioaisotop
24,radium,rediɔm
24,radius,kɔntɔnkrɔn mu tenten fa
24,radon,redɔn
24,rare,ɛho yɛ na
24,rare earth,abɔde mu ade a n'atɔm fi 57 kosi 71
24,rare gas,mframa a ɛho yɛ na
24,rare metals,nnade a ɛho yɛ na
24,rate-determining step,baabi a wɔkyerɛ mmirika
24,ray,kanea hama
24,reactant,nea wɔde fi nnuru dwumadi ase
24,reaction mechanism,nea ɛba kwan
24,reaction rate,bere a ɛde di dwuma
24,reagent,aduru a wɔde yɛ nnuru nhwehwɛmu
24,rearrangement,nhyehyɛe foforo
24,reaction,nea ɛba
24,reactor,nea nnuru wom a edi dwuma
24,reclaiming,wɔresan agye
24,rectification,nsiesiei
24,redox reaction,redɔks dwumadi
24,reducing agent,nkanyande a ɛma ɛso tew
24,reducing flame,agya a ɛma ɛso tew
24,reduction,famkɔ
24,reduction potential,nteso tumi
24,refining,nsɔnesɔ
24,reflux,nipaduam nsu a ɛsan
25,refrigerant,nea ɛma ade yɛ nwini
25,regeneration,ade sanyɛ
25,reinforcing agent,nkanyande a ɛhyɛ den
25,repellent,aduru a ɛpam
25,replacement,nsiananmu
25,replication,nsɛsoyɛ
25,reversible reaction,dwumadi a etumi san akyi
25,rhenium,riniɔm
25,rhodium,rodiɔm
25,ribonucleic acid (RNA),ribonɔklek asede (RNA)
25,ring,kɔntɔnkron
25,ring,kaawa
25,ring stand,kɔntɔnkron agyinae
25,ring structure,kɔntɔnkron yɛbea
25,rod,poma
25,rubber,rɔba
25,rubidium,rubidiɔm
25,ruby,kɔkɔɔ paa ara
25,rust,nkannare
25,ruthenium,rutiniɔm
25,saccharose,afifide mu sikyere
25,salt,nkyene
25,salt soda,nkyene soda
25,salt bridge,nkyene brigye
25,samarium,samariɔm
25,saponification,ɛsta a wɔde alkalai ka no hye
25,sapphire,hoabo
25,saturated compound,adewa nkabom a emu ahyɛ ma
25,saturated solution,nsu a emu ade dɔɔso
25,scale,susudua
25,scandium,skandiɔm
25,scavenger,nea eyiyi efi
25,scientific data,abɔde mu nhomasua ho amaneɛbɔ
25,scientific method,kwan a wɔde yɛ nhwehwɛmu fa abɔde ho
25,scientific name,abɔde mu nhomasua din
25,scientific notation,agyiraehyɛde a nyansapefo agye atom
25,scissors,apaso
25,sealant,nea wɔde sɔ tokuru ano
25,sedimentation,nsu mu adehyɛhyɛ
25,sedimentary rock,sɛdimɛntri botan
25,sedimentation potential,adehyɛhyɛ tumi
25,secondary alcohol,nsa a wɔamfra mu
25,seed crystal,aba a ɛda ahwehwɛbo su adi
25,selenium,sɛliniɔm
25,semiconductor,ade a anyinam tumi fa mu kakra
25,semi microanalysis,ade nketewa nhwehwɛmu fa
26,semipermeable,ade tumi fa mu kakra
26,semisynthetic,nea nnipa ayɛ
26,sequestering agent,nkanyande a ɛkyekyɛ ade mu
26,series,Ahorow
26,serum,nipaduam nsu
26,sewage treatment,tiafi mu nneɛma yiyi
26,shell,aboa akyi
26,silica gel,silika nku
26,silicate,silisid nkyene
26,silicon,silikɔn
26,silicon carbide,silikɔn kabaidi
26,silicone,silikon
26,silicone oil,silikon ngo
26,silver,dwetɛ
26,single replacement,biako nsiananmu
26,sinter,nnade muhumuhu nkabom
26,sintered crucible,nea ɛnan ntɛm nkabom
26,slow oxidation,ɔksigyen a wɔde ka ho nkakrankakra
26,sludge,nsu a emu api
26,slurry,nsu afrade a nneɛma no ne nsu no mfra
26,smelt,Nan
26,smog,suwusiw ne wusiw nkabom
26,soda,soda
26,soda ash,soda nkyene
26,Sodium,sodiɔm
26,sodium chloride,sodiɔm klɔraidi
26,sodium hydroxide,sodiɔm hidroɔksaidi
26,Sol,Afrade nsu
26,solid solution,adeboba a anan nsu mu
26,Solidus,Pɛnpɛnso a ade yɛ den ahyɛnsode
26,Solubility,Sɛnea ade tumi nan nsu mu
26,solubility curve,sɛnea ade tumi nan nsu mu mfonin
26,solubility product constant,sɛnea ade tumi nan nsu mu ahyɛnsode
26,solubility product expression,sɛnea ade tumi nan nsu mu nkyerɛwee
26,solute,nea ɛnan nsu mu
26,solution,nsu afrade
26,solution equilibrium,nsu afrade pɛyɛ
26,solvent,nsu a ade nan wom
26,sour,ɛkeka
26,specific heat,ɔhyew pɔtee
26,specific gravity,adetwe tumi pɔtee
26,spectral lines,nkanɛa nhama
26,spectrometer,kanɛa nhama afiri
26,spectroscopy,nkanɛa ho nhwehwɛmu
26,spontaneous chemical change,prɛko pɛ aduru mu nsakrae
26,spontaneous ignition,prɛko pɛ gyasɔ
26,stability,tumi a ade de gyina hɔ
27,stability constant,tumi a ade de gyina hɔ a ɛnsesa
27,stabilization,ade a wɔma egyina hɔ
27,stabilizer,nea ɛmma ade nsakra
27,stable compound,adewa nkabom a ɛnsakra
27,stain,nkekae
27,standard calomel electrode,anyinam hama titiriw
27,standard condition,tebea a wɔhwehwe
27,standard electrode potential,anyinam tumi a wɔhwehwe
27,standard heat of formation,ɔhyew a ɛma yɛbea bi a wɔhwe kwan
27,standard oxidation-reduction potential,ɔksigyenyi tumi a wɔhwe kwan
27,standard pressure,mɛkuri tumi susude
27,standard solution,nsu afrade a eye
27,starch,staakye
27,state,tebea
27,steam distillation,suwusiw kurunyennyɛ
27,stearic acid,sraade asede
27,steel,dade hyenhyɛn
27,stereochemistry,abɔde mu nnuru adesua afa ahorow
27,stereoisomer,sterioisoma
27,stoichiometry,nkabom afa dodow a edi dwuma susude
27,stopper,nea wɔde siw tokuru ano
27,STP,STP
27,straight-chain compound,adewa nkabom a n'akyerɛwde yɛ tee
27,strip,hama
27,strong acid,asede a ano yɛ den
27,strong base,besi a ano yɛ den
27,strong electrolyte,nsu a anyinam tumi fa mu paa
27,strontium,strontiɔm
27,structural formula,yɛbea nkyerɛwee
27,subatomic particle,adewa a ɛwɔ atɔm mu
27,sublevel,pɛnpɛnso bi ase
27,sublimate,dan mframa
27,sublimation,mframa dan
27,sublime,dan suwusiw san yɛ nsu
27,subliminal,nea ɛnna adi
27,subscript,ase nkyerɛwde
27,subshell,aboa ho ase
27,substance,ade/aduru
27,substituent,nea wɔde si ananmu
27,substitution reaction,nea ɛba bere a wɔasi biribi ananmu
27,substrate,nea mmoawa yɛ ho adwuma
27,sucrose,afifide mu sikyere
27,sulfur,sufre
27,sulfuric acid,sufre asede
27,super cooled,nea ayɛ nwini paa
27,super oxides,nea ɔksigyen wom
27,supersaturated solution,nsu a emu ade dɔɔso paa
28,supersaturating,nsu mu ade a wɔma ɛdoɔso
28,surface,ani
28,surface activity,dwumadi wɔ ani so
28,surface-active agent,anim dwumadi nkanyande
28,surface area,anim kɛse
28,surface chemistry,abɔde yɛbea ho nhomasua a eyɛ ani so de
28,surface orientation,ani so yɛbea
28,surface reaction,nea ɛba ani so
28,surface tension,nsu ani tumi
28,suspension,nsu a emu ade ne no mfra
28,symbol,sɛnkyerɛnne
28,synchrotron,sinkrotrɔn
28,syndetic,kasasin a nkabomde wom
28,synthesis,nkabom dwumadi
28,synthesis gas,nkabom mframa
28,synthetic resin,atare aduru a nnipa ayɛ
28,tantalum,tantalɔm
28,tar,amane
28,tartaric acid,amane asede
28,technetium,tɛknitiɔm
28,technology,abɛɛfo mfiridwuma
28,tellurium,teluriɔm
28,temperature,ohyew
28,temperature,onwini pɛnpɛnso
28,terbium,tɛbiɔm
28,terephthalic acid,tɛriftalik asede
28,ternary,emu ade yɛ abiesa
28,ternary acid,asede a emu ade yɛ abiesa
28,tertiary alcohol,nsa a wɔayi mu ade koraa
28,terylene,tɛrilin
28,test tube,nhwehwɛmu durubɛn
28,test tube holder,nea wɔde sɔ nhwehwɛmu durubɛn mu
28,test tube rack,nea wɔde nhwehwɛmu durubɛn si so
28,tetrachloride,tɛtraklɔraidi
28,tetra fluoride ethylene,tɛtraflɔraidi ɛtilin
28,tetra fluoride ethylene (ethylene tetrafluoride),ɛtilin tɛtraflɔraidi
28,tetramer,afa anan
28,thallium,taliɔm
28,theoretical plate,tirimbɔ pon
28,theory,nsusuwii
28,thermal diffusion,ohyew adewura
28,thermal polymerization,ohyew pɔlimayɛ
28,thermite,ohyew susude
28,thermo balance,ohyew susufiri
28,thermochemistry,abɔde yɛbea ho nhomasua fa ohyew ho
28,thermocouple,tɛmokɔpel susufiri
28,thermoform,ohyew ho yɛbea
29,thermonuclear device,ɔhyew nuklɛ afiri
29,thermonuclear reaction,nea efi ɔhyew nuklɛ mu ba
29,thermoplastic,nea ɛyɛ mmerɛw ɔhyew mu na ɛyɛ den bere a adwo
29,thermosetting,nea ɛyɛ den bere a ɔhyew aka no asan adwo
29,thiamine,tiamin aduannuru
29,thiol,nea sufre wom
29,thistle tube,durubɛn tiaa
29,thorium,toriɔm
29,thulium,tuliɔm
29,tin,tin
29,tincture,nea ɛde kɔla ka nnade
29,titanium,titaniɔm
29,titrant,nhwehwɛmu nsu
29,titration,afrade ho nsɔhwɛ
29,toluene,toluin
29,toner,aduru a ɛsesa mfonin
29,tongs,nea wɔde sɔ ade mu
29,torr,tɔɔ susude
29,trace element,nipaduam adewa a ɛho hia
29,tracer,nea wɔde yɛ mfonin sɔso
29,transfer pipette,nhwehwɛmu toa
29,transference number,nɔma a wɔde dan kɔ foforo mu
29,transition element,adewa a emu iɛktrɔn nnu nea wɔhwehwɛ
29,transition series,adaneadan ahorow
29,transmutation,nsakraeyɛ
29,transuranic element,nea n'atɔm nɔma boro 92
29,triad,mmɔho abiesa
29,trichloroethylene,triklorɔetilin
29,tricyclic,aduru a ɛbrɛ botowyɛ ase
29,tri-ethanolamine,triɛtanolamin
29,tri-ethyl-aluminum,triɛtilaluminiɔm
29,triglyceride,trigliseraidi
29,tri hydroxide alcohol,trihaidrɔksaidi nsa
29,trioxide,nea n'atɔm yɛ abiesa
29,triple beam balance,ade mu duru susufiri a n'afa yɛ abiesa
29,triple bond,nkabom mmɔho abiesa
29,triple point,pɛnpɛnso ahorow abiesa
29,tritium,tritiɔm
29,true solution,afrade nsu pa
29,tubing,durubɛn mu fa
29,tungsten,dade a wɔde yɛ anyinam dwumadi
29,tungsten carbide,tunstin kabaidi
29,two-hole stopper,nea wɔde siw tokuru abien ano
30,ultimate analysis,nhwehwɛmu a etwa to koraa
30,ultraviolet radiation,ɔltravaolɛt radiehyen
30,uncertainty principle,nea ensi pi ho mmara
30,uniform dispersion,ntogu wɔ pɛyɛ kwan so
30,unit,susude
30,unsaturated component,emu ade a ɛnɔɔso
30,vacancy,kwan a ɛda hɔ
30,vacuum condensing point,nsudan ade mu pɛnpɛnso
30,vacuum crystallization,aboabo dan wɔ ade mu
30,vacuum crystallizer,nea ɛdan ade aboabo wɔ ade mu
30,vacuum distillation,nsu kurunyennyɛ wɔ ade mu
30,valence,valɛnsi
30,valence electrons,valɛnsi ilɛktrɔn
30,vanadium,vanadiɔm
30,Van der Waals force,Van der Waals tumi
30,Van’t Hoff equation,Van’t Hoff pɛyɛ asɛm
30,Van’t Hoff isochore,Van’t Hoff kɛseyɛ
30,Van’t Hoff isotherm,Van’t Hoff hama
30,vapor,suwusiw
30,vapor pressure,suwusiw tumi
30,vapor pressure depression,suwusiw tumi ade mu
30,vehicle,hyɛn
30,velocity,mmirika
30,velocity of light,kanea mmirika
30,vicinal,fa mpɔtam bi ho
30,vinegar,viniga
30,vinyl,vinil
30,vinyl chloride,vinil klɔraidi
30,viscosity,pɛnpɛnso a emu api
30,viscous liquid,nsu a emu api
30,vitreous,ani mu nsu
30,volatile,tumi sesasesa
30,volatility,sɛnea ade tumi sesa
30,volatilize,ma ade ntumi nsesa
30,volt,anyinam mmirika tumi
30,voltaic cell,batere a wontumi nsi n'ahoɔden ananmu
30,volume,kɛseyɛ
30,volume bottle,kɛseyɛ toa
30,volumetric analysis,kɛseyɛ mu nhwehwɛmu
30,volumetric flask,kɛseyɛ toa
30,volumetric pipette,nhwehwɛmu toa
30,vulcanization,sufre a wɔde ka rɔba
31,water,nsu
31,water gas,nsu mframa
31,water glass,nsu abobɔde kuruwa
31,water of crystallization,nsu a ɛma ade dan aboabo
31,water softening,nsu a wɔma ne den brɛ ase
31,water pollution,nsu mu afiyɛ
31,water vapor,suwusiw
31,wave,anyinam
31,wave length,anyinam mu tenten
31,wave velocity,anyinam mmirika
31,waxes,waks
31,weak acid,asede a ano den wɔ fam
31,weak base,besi a ano den wɔ fam
31,weak electrolyte,nsu a anyinam ntumi mfa mu papa
31,weighing bottle,nkaritoa
31,weight,ade mu duru
31,wire gauze,dadehama anwene
31,wood alcohol,dua mu nsa
31,xenon,sɛnɔn mframa
31,X-rays,X-ray
31,xylene,sailin
31,yeast,mmɔkaw
31,ytterbium,itɛbiɔm
31,yttrium,itriɔm
31,zeolite,siolaiti
31,zero group,hwee kuw
31,zinc,sinki
31,zirconium,sɛkoniɔm
31,zone refining,beae foforoyɛ
